"mz","rt","peaktable_1_9a1a6818f2d5c0a846f9ec646e2fafc6 intensity","peaktable_2_8d59aa14e898d651b1d995a612c7bd53 intensity"
1639.41943359375,24.659408,NA,259192.136793975
1639.43804931641,9.8429732,1150956.33491014,NA
1639.4462890625,9.8368599,NA,1366729.03499508
1639.51782226562,24.988012,1205370.67199123,NA
1639.69668579102,13.2416875,18617091.4825065,17598381.6764512
1639.82141113281,14.809096,5510824.32146996,NA
1639.94384765625,9.8516176,696420.971728049,NA
1640.0263671875,11.688521,1780012.40790001,816436.722148585
1640.07080078125,12.0619605,1563132.00174232,1904373.56122969
1640.07983398438,12.65384,NA,1326366.74810255
1640.14208984375,10.940794,1600682.16806253,2037738.698408
1640.15112304688,12.92465,1022047.59685271,NA
1640.17779541015,13.4449355,1015066.57736814,951547.476550311
1640.20123291016,13.2704555,17403489.9370875,16333943.1322687
1640.24209594726,14.4139415,2199515.37369179,2203005.92488782
1640.26702880859,15.0641015,7844619.39151313,6588551.21822255
1640.27688598633,14.541125,13297808.86686,NA
1640.2847290039,16.611469,1692332.9307956,2109489.80653505
1640.30047607422,13.5687125,3833364.59136277,2876695.14726371
1640.32067871094,14.803483,6469234.9288013,7328312.3313226
1640.3276977539,15.209184,14814211.4964262,16871442.2390964
1640.34729003906,14.767232,15888710.4952388,15043737.5052149
1640.40557861328,24.886474,4785196.5245024,4577200.54493251
1640.47253417969,25.0080755,1583152.97558488,1913891.53354362
1640.70404052735,13.255328,10910342.4317999,12626876.8612725
1640.81994628906,14.787486,5017345.42196433,NA
1641.02502441406,11.697166,1456899.51709827,NA
1641.07861328125,13.551358,2530086.21520785,2389647.49443845
1641.14147949219,10.619084,2034860.70188113,3706998.19580432
1641.15014648438,11.070475,4588905.46652523,5267477.33160466
1641.20361328125,13.248809,4167764.23000123,NA
1641.24761962891,14.401127,NA,1176724.18683704
1641.2666015625,15.312806,8536677.32615803,437021.302913884
1641.27487182618,19.93196,10328108.7216544,550518.233746438
1641.28393554688,14.517558,NA,4741387.12930691
1641.30163574219,24.934488,NA,494369.648658993
1641.30932617188,24.796924,NA,312054.801396319
1641.32861328125,15.189504,4244928.73136902,3091415.57157378
1641.34646606445,14.7593185,8781023.1831338,8623547.59172247
1641.40771484375,24.8745415,2460019.27141073,2541249.68853518
1641.45404052735,9.83016415,603715.881646646,903091.068116973
1641.47052001953,24.914011,1915735.35901599,2350469.11238537
1641.94702148438,9.845384,1106196.36057001,1538342.88358721
1641.998046875,11.50267,2868801.7891406,NA
1642.02416992188,11.726572,2722501.13900628,4277320.61589848
1642.02478027344,10.91386,NA,727412.386856693
1642.08715820312,10.556124,2437350.92910703,NA
1642.09631347657,10.151696,8779587.86756905,10558756.3760258
1642.10510253906,12.467276,NA,558974.966760941
1642.12280273438,15.352099,NA,887727.882140597
1642.15881347656,11.070475,2031843.19065933,2333977.93792968
1642.16778564453,11.500679,2665668.7561575,2868391.22825392
1642.1767578125,12.641803,4738778.5406812,4857573.80597621
1642.24816894531,15.314785,5873073.08411261,NA
1642.26501464844,24.812208,NA,326675.552583267
1642.27490234375,15.326655,NA,4386015.85093875
1642.28369140625,15.132118,12719438.2963754,1840285.29913872
1642.32867431641,13.6053845,2994252.14714199,2873278.32468558
1642.34652709961,15.13917,13611758.2688222,15422291.0253508
1642.34991455078,15.038169,4051920.18826697,NA
1642.39987182618,20.412574,773763.313132972,884966.60511749
1642.40759277343,24.8788635,885814.075432482,850897.188219135
1642.45373535156,9.8429732,1106290.27865261,NA
1642.47094726562,24.832105,4099595.28738682,4018032.36220227
1642.47964477539,25.0102365,1084894.1753063,1156433.93207865
1642.77502441406,9.7997519,886447.964617259,NA
1642.94506835938,9.8472958,688688.670505017,NA
1642.99871826172,11.515636,2625951.91074048,NA
1643.00741577148,11.471606,NA,1039621.46910279
1643.02514648438,11.714454,793746.953334789,3445217.40568575
1643.09716796875,10.162811,2298251.62839559,8998435.71232582
1643.12353515625,15.074104,NA,835581.255189384
1643.16857910156,11.485722,2407257.78997882,1020405.4224211
1643.17761230469,12.861142,7265500.60855124,7560590.69620697
1643.18505859375,12.411406,4645093.37984998,5258327.52369746
1643.20153808594,14.400975,782950.662994669,1456803.05879109
1643.22204589844,15.418516,1861921.47519002,NA
1643.24719238282,15.3116345,6055013.19142496,7167655.25251597
1643.28466796875,15.14634,12445282.8792807,11193964.1458537
1643.32934570312,12.411406,3286061.10497622,2795101.73944919
1643.32989501953,14.784731,2085093752.17453,2063756419.83297
1643.35604858398,15.144179,14436544.7936392,12594043.4873007
1643.37365722656,24.318083,468628.89736292,3268374.17768254
1643.40954589844,20.4216875,857105.75371221,NA
1643.47863769532,24.8419045,3810946.14556794,3800324.56280532
1643.49011230469,25.087421,789540.153102648,NA
1643.78540039062,9.8127186,886990.537385754,NA
1644.00900268555,11.4909675,1065398.58832689,1437829.67300066
1644.01751708985,11.090132,2217102.99933424,4331474.36149598
1644.02661132812,11.731742,3838071.86719503,NA
1644.08932495117,10.729009,2110885.9663762,NA
1644.08984375,10.901894,1215133.47419248,1152647.0806772
1644.10745239258,10.854351,3854115.77299602,1275973.16422123
1644.13403320312,16.0011035,1977005.79090279,3424067.93814327
1644.17864990235,11.4769075,9677976.71946577,10740340.9123474
1644.18786621094,12.6123105,2719441.29068061,3193526.40583496
1644.25073242188,15.318559,3657352.43332557,3561554.38242749
1644.2685546875,13.348495,903418.425557826,1987765.00263094
1644.27001953125,14.630577,26589248.8027405,247570.565306947
1644.28646850586,15.14634,6184365.56470971,6863604.00517309
1644.29528808593,16.5935875,11236495.6633068,12236161.3414894
1644.33190917969,14.783164,1750762.30151293,1179520652.05296
1644.34020996094,15.267242,2321314.94592089,11209522.2543788
1644.35772705078,15.141331,5705195.05202248,8866615.95541506
1644.36743164062,15.859373,4874831.16972268,NA
1644.3754272461,20.5699665,NA,605265.532922347
1644.42010498047,20.8972115,3043371.00582564,2553177.52065
1644.48254394531,24.888603,3066520.22617363,NA
1644.49102783203,24.903903,NA,2954036.99794313
1645.01770019531,10.426968,673287.876002817,2321285.56665374
1645.02886962891,11.7200895,2693434.7203697,2572387.86071489
1645.09216308594,10.9143605,901204.425865782,648330.973303597
1645.1005859375,10.140581,NA,1300749.17627435
1645.11010742188,10.6439215,1327935.43048597,9557810.35156219
1645.11877441406,11.074815,NA,1236674.49575622
1645.12756347656,13.089938,NA,1230480.76440284
1645.13745117188,15.669199,941985.527645633,4474085.71485378
1645.16369628906,12.894395,1305816.55390596,NA
1645.18267822266,11.485382,9993204.45800446,NA
1645.19030761719,12.825893,2944836.21617067,2898041.04702844
1645.26232910156,13.551358,1328552.92311091,NA
1645.27166748047,13.987619,1376410.00538578,1319791.02767908
1645.28894042969,15.154867,1816712.93493374,NA
1645.29840087891,16.5914265,12017580.2293049,13831930.0248732
1645.33471679688,14.783164,1704390.57425438,463567494.074584
1645.34301757812,15.262919,2406719.12383409,14861338.4927297
1645.35595703125,15.132118,NA,2746115.21400568
1645.36926269531,15.83344,3665670.93187492,NA
1645.37817382812,20.4329485,NA,616214.478037945
1645.42297363281,20.902079,2785669.26627196,3045988.68750377
1645.48510742188,24.903903,NA,2097334.72730106
1645.49530029297,24.927502,3044741.87927146,NA
1645.66552734375,13.2830195,2989055.57325102,6195182.50441971
1645.99670410156,10.971048,688140.499422186,NA
1646.0326538086,12.782957,1457068.3294397,1874325.95635497
1646.04174804688,12.090479,1363299.77956271,711981.80415422
1646.04577636719,11.710132,3972046.79642153,2983852.83520502
1646.09606933594,10.072046,942950.622832497,1440807.89001515
1646.11340332031,10.630955,3304052.89721674,3626043.10543967
1646.13122558594,12.2395925,1421283.11435529,NA
1646.14013671875,15.6317605,NA,1399693.08605062
1646.14978027343,15.649718,1411890.80734174,2662325.69641875
1646.1763305664,13.321659,3910774.73942634,4106765.20172247
1646.19360351562,11.473679,5766759.767642,5403566.21952152
1646.21179199219,14.1249355,6723021.30894754,8258191.80274968
1646.27490234375,14.005181,715448.735429993,552234.101107984
1646.28369140625,13.8269065,2858438.94181875,3168728.25603372
1646.30191040039,16.602825,6647752.16416312,7349429.7012216
1646.3193359375,14.147811,2646408.19497652,NA
1646.32861328125,14.159501,NA,1728840.79768317
1646.33837890625,14.784731,137568133.13505,146174637.105023
1646.35610961914,15.383002,277741129.69019,857146.454139373
1646.36401367188,15.813511,NA,1386666.89722125
1646.37243652344,24.767584,749766.982070877,NA
1646.42718505859,22.8572045,1868723.73956159,2167092.80350783
1646.43579101562,22.965257,2194346.06060724,2529406.59357281
1646.505859375,24.923361,3087395.91028211,2819782.79213255
1646.99182128906,10.988337,786199.441486861,NA
1647.02819824219,10.870177,NA,1204217.35066829
1647.04595947266,11.701488,822509.205151381,3440976.00851997
1647.10900878906,11.684199,519544.697538989,NA
1647.11334228516,10.145522,1619329.55800878,NA
1647.12670898438,11.103672,NA,804786.525201094
1647.1357421875,12.213345,808433.039680576,2820997.45062845
1647.18078613281,13.33093,1128113.2075396,NA
1647.19409179688,12.408294,2164577.77070536,1080373.82661469
1647.2082824707,14.1062305,7351786.76671312,7460614.21103534
1647.25228881836,15.429979,1804526.49954284,2758607.03136656
1647.27462768555,14.614327,6067949.8591312,5795198.6954869
1647.29489135742,13.828486,3972593.25970828,3744071.68206837
1647.30590820312,16.607047,1666189.3460118,1706801.74464006
1647.32391357422,14.1606895,3372102.95936429,2836513.7662444
1647.34301757812,14.8798175,21074886.5912174,26453252.8862026
1647.36059570312,15.2707255,1134590.7570572,1088606.20390687
1647.36901855469,17.873794,824388.160344402,NA
1647.37658691406,24.611987,264426.786874904,NA
1647.43109130859,24.827472,8044074.22284235,687931.564832342
1647.44033813477,22.2067245,882697.800321581,4210530.7077977
1647.50317382812,24.9212,1898402.12713822,2037939.33046013
1647.611328125,10.158488,2539217.87289281,NA
1648.01528930664,11.5039705,1732795.58484184,4047043.92862123
1648.04193115234,11.70581,1829092.49986971,2215773.74447251
1648.05084228516,12.686933,1260706.35631128,NA
1648.06823730469,10.411952,NA,1250680.21415154
1648.11383056641,10.155061,2562882.51457555,4374358.56416527
1648.12219238281,11.470621,NA,2306906.64842911
1648.21252441406,14.1196885,3912190.71428725,4025480.88306466
1648.29357910156,14.936599,3412458.17130375,NA
1648.3031616211,14.5550455,126309427.151341,147809857.36997
1648.3115234375,13.813359,3081203.90312623,3715660.9856475
1648.32934570312,15.392583,952424.46546562,121527908.465565
1648.3385925293,15.266403,73301575.1706457,1163891.37716157
1648.34838867188,14.9816015,27961697.3861736,28761916.3425949
1648.36614990235,16.173512,316817649.007008,307425883.134109
1648.37426757812,17.234536,1072824.12383722,1529390.82058312
1648.42932128906,24.842749,NA,6923959.20818629
1648.43634033203,22.971974,4020167.43068362,5039754.64777308
1648.44592285156,21.388423,NA,644802.837956255
1648.79559326172,9.79653305,1214189.64515748,1264900.08449841
1648.83142089843,14.4404755,5531851.6827545,4420195.41738472
1649.02124023438,11.470621,1150275.09056247,4414022.96950079
1649.04779052735,11.309835,1692376.89770254,2066219.82923904
1649.05236816406,12.682987,NA,1991880.71501436
1649.07476806641,10.391883,889690.895004368,NA
1649.19177246094,13.542714,910162.575475354,NA
1649.30010986328,14.921472,4978516.92675377,16674006.6223987
1649.30932617188,14.558413,85138174.0772409,767894.800951394
1649.33557128906,19.5672735,1639103.18183537,147286695.795657
1649.34033203125,15.271564,255725160.944063,1776543.78101627
1649.35382080078,16.3842865,1770116.19244965,1216835.40326818
1649.37216186524,16.173512,117280084.525171,116084068.752251
1649.38061523438,16.572524,2420686.20261702,NA
1649.43951416015,23.922734,3408585.37966686,4349894.48305285
1649.7939453125,9.7824637,1046908.76606103,NA
1649.83795166016,14.437394,4358098.03006512,NA
1650.02816772461,11.4858085,1057933.5778181,1582383.40361536
1650.0361328125,11.717928,12239092.4420169,14172419.0633327
1650.05072021484,10.898871,NA,1638766.80547126
1650.05505371094,11.339718,1139049.85329986,1576798.2363558
1650.0732421875,10.75062,3249736.11394966,NA
1650.08166503906,10.751359,1274842.77206535,409696.412768427
1650.15426635743,11.9503305,8077020.7782731,7641631.85904292
1650.16296386719,13.748168,NA,1007728.861965
1650.30780029297,15.096444,6460828.34300642,5043222.68657995
1650.33361816406,24.735415,NA,1322653.42274157
1650.34271240234,14.850239,74790743.9733166,78449338.2111451
1650.3521118164,15.943982,2152705.53586544,12823048.9089226
1650.36114501953,17.782105,NA,2105478.44582678
1650.37118530273,16.173512,36827738.4732697,40094698.112491
1650.38873291015,16.61363,123519662.567918,129855546.958971
1650.435546875,22.9642935,2443434.56439278,3097237.41671155
1650.45059204102,24.923361,5155478.59436045,5012964.41203222
1651.03555297852,11.715767,11228777.4346728,13298586.1196176
1651.05358886719,12.710266,NA,1824922.96578843
1651.06130981445,11.3369125,1446147.58322343,1456721.55250126
1651.07220458984,10.370731,3041001.40932144,2210447.54505848
1651.08081054688,10.721948,1310781.15177091,3685990.21199207
1651.15338134765,11.954918,7123040.5457063,8258864.34541506
1651.22485351562,13.2321565,8355838.69641933,10057953.9006749
1651.24285888672,14.1088835,1235182.62327748,1092387.79750592
1651.29681396485,14.421026,21723262.1652052,25243350.6323943
1651.31616210938,15.24146,1764644.24648392,1701774.64462123
1651.32061767578,15.245631,79089508.15248,NA
1651.33270263672,24.9772065,667304.357278611,NA
1651.34326171875,15.1031355,25757306.6611945,32365783.9622836
1651.36004638672,15.943982,1010915.14154295,13225516.0980938
1651.37341308594,16.153278,8887116.37171685,NA
1651.37823486328,16.301621,1264169.15030252,925104.752442211
1651.39657592773,16.607147,132316063.05166,134104985.184684
1651.4382019043,22.954546,1459880.84779687,2087751.26312857
1651.45822143555,24.9212,5110873.40684608,5562352.099292
1652.0087890625,10.992659,1475824.17823267,NA
1652.01770019531,10.95691,NA,1768970.61391548
1652.04064941407,11.715767,5438303.57502207,5506579.53153758
1652.06274414062,11.067875,NA,530432.010223596
1652.07153320312,10.378917,1776894.15840369,NA
1652.08984375,11.361512,1048116.10190275,999768.962668582
1652.16235351562,11.938723,NA,6241562.26523073
1652.22497558594,13.240165,6170871.63120564,NA
1652.26165771485,15.4234955,9019274.32250623,8619778.17165562
1652.29309082031,14.4225855,20954524.7637336,21416202.0270808
1652.31982421875,15.2592415,51318050.5269394,49104878.9534399
1652.33660888672,14.4981555,94762574.6629796,98734162.0547862
1652.34393310547,15.110409,57298313.4466346,53015845.7501404
1652.36044311523,15.4638985,14773711.5860042,18745327.6050668
1652.38317871094,16.356417,1498539.64671471,NA
1652.39682006836,16.609308,75263120.5618924,75405949.3399628
1652.44140625,22.973902,480618.342595076,NA
1652.45895385742,24.9212,2895330.51623148,2945170.62537944
1652.82373046875,14.441716,4055141.1882957,NA
1653.0185546875,10.974552,1097855.84699998,1588070.60119597
1653.04125976562,11.714454,1578360.16220816,NA
1653.08129882812,11.677524,NA,1284337.54969781
1653.09063720703,11.0255625,1807845.5232652,1913896.31908875
1653.099609375,11.697166,1081005.59787349,NA
1653.27130126953,15.4170785,7586766.26987803,9411951.48629627
1653.29983520508,14.425348,6553005.20512712,11061282.232935
1653.32708740235,15.2707255,17605128.716985,19082824.0800263
1653.33685302734,14.4959945,98107633.8343122,103699105.867582
1653.34426879883,15.110409,33360061.356311,38059005.0056881
1653.35198974609,15.824084,2920690.87934906,2983868.83563944
1653.36157226562,15.95446,1751776.22088848,NA
1653.37109375,14.964693,18914633.9629444,NA
1653.39813232422,16.604986,27998300.0684389,32172340.0158148
1653.46875,24.92318,1067360.72415747,NA
1653.93859863281,19.9310365,1343577.24356674,1394454.21529504
1654.02014160156,12.872784,1701303.34149379,NA
1654.06500244141,12.7050825,13862479.4884615,13984913.3593246
1654.08325195312,10.795562,NA,1218232.23600093
1654.11010742188,11.433516,2400947.6073844,NA
1654.18341064453,13.187288,19249555.4017239,22866145.7552214
1654.19158935547,13.6723135,1093666.06257849,979182.671076551
1654.20068359375,13.52658,1568994.43040254,1230770.37898127
1654.2548828125,14.433071,1584073.8799631,NA
