"mz","rt","peaktable_1_6b90e8c752d870980615d885cf6a8cb2 intensity","peaktable_2_80d57e6d648fd28c65648c9d92fff215 intensity","peaktable_3_a485962c3a167c541bcf4e4788708084 intensity","peaktable_4_e9b20dded3643d2f592ac7a5948734bf intensity","peaktable_5_941bba646ae229c9ebaeb2164492f0cc intensity"
854.98095703125,6.4887934,NA,NA,NA,2403731.64218253,NA
855.4599609375,2.2876877,2116446.61596581,2251931.16108366,2780756.30755875,2436755.82928911,2390581.3650961
855.554473876953,7.1469638,326751.799500943,NA,NA,NA,NA
855.555847167969,2.81068,484372.498949931,578996.457114908,548965.697220119,910309.581435516,920919.246666834
855.592376708984,3.3271552,843700.699992049,1120924.49161528,741579.470547,955663.133898193,1445853.7947811
855.622970581054,1.99161855,1121096.12538338,NA,1476697.39374948,NA,NA
855.671569824219,5.4169053,19021225.9330029,11831495.2227333,12680926.9722336,14763545.9282808,13444348.8949638
855.689453125,5.550885,41297067.1082198,46075825.6346835,43296777.8733895,42023926.8738403,42656783.6681824
855.710693359375,4.89392555,2269187.69533474,1527225.09136282,1678342.75595971,1263485.65533422,NA
855.727478027344,5.442832,4254142.90846337,NA,3856917.18494117,NA,5142205.69231389
855.7373046875,5.6330126,467516243.200119,513922329.491934,507492115.155782,443323069.071338,472900603.891132
855.746673583984,5.4709291,26307903.5342426,24378430.1547784,24503988.8905956,27499432.8622786,5816412.26335265
855.816268920898,6.04361095,315082250.164417,NA,69742639.7370433,150505884.24848,11524818.9787348
856.463928222656,2.300654,NA,NA,NA,967790.171394838,NA
856.54248046875,3.0613465,4650868.87860187,4591740.11227258,4697368.41214949,4206513.09212362,4262326.4063431
856.567993164062,1.6307177,975038.13270197,911798.434009033,448015.342740321,821305.025436964,335525.473292883
856.674743652344,5.4125772,9693800.38853868,7212037.82697994,6498804.77341497,7028108.66380327,7731638.89208079
856.692626953125,5.5465693,25045416.8469962,25423316.2777168,24597914.3894729,24077782.2039807,24780516.766296
856.740417480469,5.633012,86673083.0779535,95682771.4200886,100313480.707361,78594930.6153982,94391872.6853169
856.75,5.83615635,12171386.1902996,14421917.766169,1604704845.85811,9541015.64219701,15046385.4732288
856.819763183594,6.0392925,54157254.2945003,NA,9139238.01861829,24562404.0985418,NA
857.545532226562,3.0721534,2167256.13037604,NA,2106966.12335193,1644361.50083214,1865586.5500292
857.642333984375,5.42555045,NA,4230619.2395694,4572238.49589463,4102679.94395994,3647458.22148003
857.695587158203,5.533603,3791663.34477735,5935332.54400403,6808539.64068071,5216049.65870236,4881151.9506675
857.705017089844,5.7410588,75770912.2725887,70580874.379593,72777432.2244876,74797912.8096482,70568921.2200638
857.725891113281,4.8593482,3455782.92486228,3824065.72605525,5208995.96980985,1774392.19860581,5063407.00561257
857.743103027344,5.6459783,12140918.2874408,NA,12671555.6902004,12670966.6780722,NA
857.752868652344,5.8339991,270370876.230325,441111547.536902,514192865.971315,536789533.421617,456866095.272455
857.762329101562,4.9241841,118683513.010111,4142450.22757181,3652594.51372088,1434683.88879552,3745483.46305285
857.764770507812,5.680571,NA,48547586.4502498,NA,NA,NA
857.799011230469,6.17976835,NA,4453213.51062003,NA,NA,3727159.38383371
858.558471679688,3.3682343,NA,1475297.09497967,NA,NA,NA
858.60400390625,3.34445405,NA,2618747.86397571,NA,NA,2155069.546968
858.672088623047,2.71125495,10649365.5070556,2152694.72633138,8975366.53612957,10114268.3021886,9578029.45006148
858.708374023438,5.7367587,44044484.0123087,39196297.1745678,40037843.7634267,40422376.1352368,41987145.3506812
858.728576660156,4.82477475,5920330.16921082,1847362.92250313,5100987.50531004,4015488.30569473,3645924.39865855
858.75634765625,5.8361451,55555531.4005077,86157699.9975435,84505065.8261798,45088494.8867958,86706382.8310899
858.765914916992,5.8339955,36242387.2804357,64082874.0632373,3060486.16427442,31755258.7050786,2714549.10088951
858.877197265625,2.0240366,NA,NA,NA,NA,911452.104601127
858.999328613281,0.86138602,906761.788770417,584997.829367076,953677.198687894,496944.09396211,501436.53515783
859.487121582031,6.5104034,1252935.24988694,1804383.20533107,660351.744958122,NA,1494766.21096629
859.508361816406,2.0759105,NA,821392.956195837,735531.423192652,NA,1715272.41403107
859.648071289062,4.2888317,1444593.88027359,2127682.31019204,5224954.67057987,3165167.72434932,3517230.63716157
859.657928466797,5.6394922,13529534.6112666,NA,NA,5714928.01108301,NA
859.675354003906,2.7112545,4910724.96339834,5033414.37469886,4560393.20672324,4433170.30284506,5365339.41400277
859.711059570312,5.736744,10743978.9116364,9890237.58878442,10488951.1376081,10879958.2250799,8570399.39434917
859.721221923828,5.9441984,110335282.195657,18729883.5800633,32641105.4019398,58767186.7013476,21012668.9074162
859.741485595703,5.06032725,6463240.07233587,3467603.80671807,2765407.75602771,3020113.67247271,5271843.50043711
859.763214111328,5.382329,11794153.7725541,9012923.80966236,11695308.2324783,11337072.0867752,10665842.8367078
859.769226074219,6.0349694,12470691.4809727,8156616.47241109,237883716.065067,10370059.2841379,9333775.15908754
859.779846191406,5.8361519,52097402.9298927,58254963.6933401,57708936.7556734,51388836.8426472,59515027.7180302
859.955078125,6.039285,8159668.81641676,NA,NA,NA,NA
860.527099609375,2.6053598,700268.800598038,481505.643953179,1075454.50205325,653492.762701923,1225296.5454781
860.65234375,4.2974756,NA,NA,2672433.50065584,NA,NA
860.660583496094,5.6502943,6042954.0208564,NA,NA,NA,NA
860.672409057617,1.98298515,NA,1408983.42128353,2547325.89066422,1701508.67784121,2601459.79226287
860.677795410156,2.702612,NA,NA,NA,1156980.61870201,NA
860.724243164062,5.9571646,65023904.0429624,9743659.28984533,18559954.955102,34235626.8011756,11512602.2636181
860.744262695312,5.0495247,1615596.04321404,3247104.26176449,4176437.15355689,4046692.16496447,1603756.53849554
860.775421142578,5.55088875,140728225.093565,161891664.482993,51131995.2042074,95831105.9158908,156056929.500123
860.783187866211,5.83182685,31524326.3891328,35910185.2443094,14773738.4207243,36189117.1639556,33365948.9585774
860.970947265625,6.4887934,5034673.8569078,5409218.13692972,5097961.27381893,5090322.47063436,5146832.87978361
861.50276184082,6.1019702,38282503.5652382,17926990.9124593,19143834.2515719,15027032.2784881,24546005.6499479
861.663208007812,4.5308859,4268181.8987494,6605527.58349339,14480575.3427055,9574727.32961585,10573897.6685927
861.699829101562,5.1618942,3715057.9721683,5450485.5148555,NA,4596994.47728859,NA
861.726318359375,5.9528464,18491387.9160748,NA,NA,8064164.62822508,NA
861.770874023438,5.4255659,8084038.2866094,7672843.96923795,10753998.8317223,10755018.4993424,9320902.80979567
861.779113769531,5.7151318,19600108.0609565,10373226.1916713,11297217.9846165,10698769.4581211,2960795.6204098
861.785034179688,5.8318306,NA,NA,NA,12063121.4253,NA
861.796264648438,6.0220033,32538807.9178909,19643920.446059,24719204.2631374,24303262.7827426,18043486.2083282
862.506286621094,5.9787819,3114794.60579988,7491488.58469011,7361495.60771403,7552002.96540514,10027547.8145779
862.559509277344,3.0656631,35177435.2121807,34625244.0655857,33880732.2449333,35323392.0653952,36755348.9976833
862.666625976562,4.5351859,2122263.29356312,3645538.75877982,7766893.44867783,5428379.99517672,5195708.86070531
862.774536132812,5.4341941,7710698.97493371,5891080.94784695,6518321.19306523,7734777.32305438,6564944.91162059
862.781982421875,5.5508913,25363498.692309,20737252.6807895,20189731.2755605,21554733.3479503,28418666.1421534
862.791275024414,5.8210327,31308446.2032817,28895853.8629874,28715121.0536596,32570471.0021722,28285260.2803312
862.799224853516,6.0220004,17609838.5549107,NA,NA,15234481.8426366,NA
862.875549316406,1.9505551,1099889.78056106,NA,NA,NA,NA
863.007202148438,6.4931146,5001627.66257623,5072981.66714811,4309320.50257836,4317650.64715926,6098232.16401045
863.124755859375,1.9635434,NA,1280484.91060471,NA,NA,NA
863.5078125,4.7772313,1060666.2315369,6486888.79096651,972349.789305004,1602386.15048738,9998197.51889515
863.563293457031,3.0656631,18808710.1471762,17641399.7240159,17683932.8053683,18303566.9073448,17762985.9665318
863.629089355469,2.706949,NA,1184138.36546512,NA,NA,NA
863.678771972656,4.8182917,3731988.16924947,9121637.17001699,1667946.70724232,12994593.0274608,12064282.3964875
863.69677734375,5.0581693,18010852.849082,18066160.690962,17818949.8602734,18825256.5154792,18175264.1698451
863.715270996094,5.3736854,67714324.0105801,70662120.0488587,64321919.9417825,68371823.9949083,70017104.338185
863.794494628906,5.73674315,NA,NA,NA,573581135.911442,574325971.884643
863.794906616211,5.89882295,14772954.5800942,19163995.9273763,17819910.6447975,17564589.9674882,14263777.6632896
864.507141113281,3.17804495,524117.450658563,1249452.60305315,1725248.5466357,1229654.43421537,1433341.38116035
864.567504882812,3.0656687,5228224.491159,5510371.54260779,4882613.22359016,4582023.42653674,5247773.51366147
864.57568359375,3.3509457,13408087.5352123,13886934.9554278,13632667.1903925,14206806.0987383,14194680.8238598
864.631164550781,1.27198445,944842.857770342,471597.786563859,687774.131495861,445274.882310385,617391.309055641
864.646606445312,2.4562495,2883949.49868404,3596479.11462919,3419449.65798488,3492212.8184418,3539193.47408991
864.682403564453,4.8290968,NA,4856707.83708223,9277384.34997995,7391245.60281208,6273251.2897819
864.700073242188,5.062492,11097167.6493438,11254634.4765404,10870646.7705275,10972665.0707171,11377079.2964189
864.718811035156,5.3650412,40779490.2094222,41423034.6297142,39976146.4310774,39604145.6859048,41571310.4228967
864.770782470703,4.86583535,2361367.90872623,1608875.60590079,4187074.45179955,1642205.72639718,2733904.87217231
864.78955078125,5.6373276,5538258.42156568,5622638.26062491,8858299.14302995,5719029.99743162,5031445.85786096
864.797668457031,5.7367587,170313410.398958,156155090.993754,165834262.733225,152821348.529283,176214093.330722
864.807067871094,5.9355541,59737208.9212155,25408953.4766811,1600757300.16055,1794467299.38754,1546948841.87211
865.504821777344,2.287703,2487622.65670462,2657844.37400935,2784789.10476301,2482252.68988659,2486137.50249947
865.579406738281,3.3466087,5512262.82041252,6358504.77464234,6438994.1801398,5685735.27549621,6259870.02787528
865.673645019531,5.2569866,22153124.3528983,20292589.6117575,21604209.6426352,20999906.1997806,23211615.0367158
865.694519042969,5.0538466,2088023.25274097,14101085.2139861,3097243.88451002,21277148.4521879,21020347.8523619
865.721740722656,5.356396,8584328.8643717,10118922.3832985,10140310.0032529,9822270.10077254,11146274.2495081
865.731140136719,5.559536,8837789.68612912,8833955.28779574,6004057.15340873,477877661.863471,7862040.71603278
865.801025390625,5.7324216,31144785.3696722,31051659.1312748,30038035.4978682,33195480.8080497,30388009.691016
865.810394287109,5.9355606,36333864.4483755,921149135.928397,18078519.73191,1076829332.38263,944414727.49941
866.379577636719,1.9851374,NA,NA,NA,NA,1445957.20032759
866.676940917969,5.2483426,13777778.59598,13199353.4590178,11869146.4902659,12494506.0187681,13100506.8247164
866.698181152344,5.0538478,4776325.29250826,8204677.59448873,16857609.1935103,12048680.2777033,12635481.2583257
866.734313964844,5.55522205,2996567.13189974,284383036.087333,1723408.86373321,3320947.22737498,286335050.39461
866.735290527344,5.7194542,NA,NA,NA,NA,3615825.41792581
866.785766601562,5.1273236,2491065.3844354,NA,3358370.45515821,1626345.0206574,2686583.93416671
866.806640625,5.7497093,NA,NA,3585305.19322935,NA,NA
866.813781738281,5.9312391,392520482.605285,273957514.81769,281777191.338863,331057511.875048,280427045.371894
866.82275390625,6.0911572,3067018969.24814,188970057.572796,659343724.514452,1454139787.58329,212346663.187514
866.8798828125,1.9764877,926948.139462051,NA,NA,NA,NA
866.98681640625,6.5017522,459496.942948835,546497.633773115,450815.125454087,462932.415489849,308755.270110783
867.572875976562,5.92691675,10962031.0630405,9986942.48962036,8792197.43766191,12597464.4859447,8210601.76887594
867.6142578125,4.0684036,2265883.78675311,1737210.04908478,2008984.78338263,2222645.683377,1747172.97858902
867.675659179688,4.8161303,NA,2478647.06425017,1811071.34539782,NA,1242796.91244411
867.689392089844,5.4557985,75079409.7838262,84001549.2674923,84276449.5256022,79287824.9613046,77060754.0463165
867.701049804688,5.0624917,NA,NA,3334147.32420339,NA,NA
867.710296630859,4.7729094,3009789.70493721,3469781.79716142,7025175.44248579,6248980.54196306,4813925.73604156
867.737640380859,5.5509073,79383452.4586423,86239873.4096598,75478215.2376753,74322769.4734323,76561338.4966763
867.746643066406,5.8253511,22436192.2394526,32736712.8990051,34284399.6655967,27437260.910918,39397606.6989314
867.788391113281,5.1446126,3780621.70493958,6980020.36230368,NA,2922008.5120122,5293277.21291479
867.816528320312,5.9269323,74538967.5247128,53921914.7774415,47659031.8451537,61147926.320591,52161959.9404913
867.826110839844,6.0954801,1873053633.73885,113678373.14328,400358295.469764,867135520.879557,134256809.902074
867.989562988281,6.5104191,NA,1564740.56548625,NA,NA,NA
868.162780761719,2.1666683,NA,NA,NA,1410543.18812194,NA
868.576217651367,3.5454228,4246035.68780584,931082.712434057,3744587.72723552,654580.54324658,830215.42413943
868.604064941406,4.1245839,2259757.81272723,1768378.4607434,2287907.37250706,1849049.20062524,2594440.18128262
868.604797363281,3.8566122,893204.58859171,977760.22703002,726051.323740311,2549569.37498252,658099.999911897
868.65185546875,1.8814083,1203956.96265524,1641780.19398844,1418454.4282005,1213178.06504813,1254747.22609556
868.677307128906,2.486505,4833137.96270137,5870948.6188067,5424873.27971466,5453277.38341902,6056539.51617273
868.692932128906,5.4558206,40068839.5146045,47357904.1508085,48303348.8327167,43475986.6164743,48628243.1342893
868.7138671875,4.7815525,5390710.4596742,3095245.24414846,6978497.11780891,7768773.85091607,3400284.27069277
868.740600585938,5.5595367,16841358.3312933,14640591.4315545,14733948.6976394,13149276.7971446,14793397.0751894
868.750183105469,5.8275076,13946915.6722671,25058207.5704539,18625584.7270815,17328946.466573,21670505.7395116
868.799682617188,5.2180888,NA,NA,NA,2322701.91298632,NA
868.820953369141,5.9226101,8035320.51306824,8381543.30119368,7613986.44398475,7322600.69322936,6772381.21336572
868.829406738281,6.0954801,583830173.645384,30643053.7520009,120525580.494781,268640741.852559,39648063.4592279
869.153930664062,1.8770855,NA,1909169.47337227,1785775.9858381,NA,1411430.56272056
869.448181152344,5.8318294,6424835.33537239,9180761.37460761,7900143.01758222,7738619.80102949,9701126.9729387
869.578491210938,3.4719487,1237304.94232819,1074765.35356067,434114.437298906,588536.13033157,555331.410240872
869.603393554688,2.46921615,4405447.81925495,4980541.29324404,4862946.72991426,1025400.6706636,4812526.73193076
869.607940673828,1.7992861,665158.407242252,288008.393524254,930174.725784121,265318.280569435,452594.250384197
869.655944824219,1.8684348,883331.872679534,NA,NA,NA,NA
869.681274414062,2.477854,2416783.2377551,3153112.22679543,2284675.81324661,2451559.16723417,2184398.2423322
869.687805175781,5.5249588,14725927.8654258,7304147.20822091,8234606.05752518,8702107.25607604,8675324.85061132
869.6953125,5.4687719,7990358.86136307,10640176.7399388,9602194.28974581,8134161.22962373,11040734.5990969
869.704956054688,5.6157243,125636211.974229,146132808.903775,149156046.331925,128753061.265581,128470240.915221
869.72607421875,4.9738957,18702149.1621013,28819688.1941827,18199995.8188322,14513402.1230062,33908778.0092437
869.753295898438,5.7453808,257010275.163537,283207511.351157,271130710.942237,275724396.174151,269705516.268342
869.762329101562,6.0695465,31284969.3574147,30892623.0484626,33124023.3902083,33984543.8501481,27448828.1930513
869.799255371094,6.16896335,NA,22592614.2467446,11976339.124443,5647837.2455669,19739083.6011341
869.832275390625,6.0738686,121111406.563264,5750266.19917909,25412260.9468753,55131522.4460132,6575295.08430075
869.882568359375,2.0110721,NA,NA,NA,1704583.50403201,NA
870.134002685547,2.00242735,NA,NA,1102162.4759023,1705471.64988965,NA
870.481750488281,3.4373728,4369414.69568289,5118628.4610481,3905193.04151981,4695388.45251122,4433047.55695342
870.526245117188,3.5022036,2123578.39068947,2105228.11321874,NA,NA,1521388.750866
870.565612792969,3.1391462,1634644.03929555,1681602.12104447,1549413.45611794,NA,NA
