"mz","rt","peaktable_1_c4b3914dd90735a33a45120d8df44ff0 intensity","peaktable_2_1b1006ad6cb397288f90b10ef7667b13 intensity","peaktable_3_f4ec1ff27c5417004501f1ddda634b82 intensity","peaktable_4_bf770f1972fab092cbade6df4f371c50 intensity","peaktable_5_4140721552f8eb635981a4efba2257d6 intensity"
1620.11206054688,3.0008337,NA,NA,NA,2407703.55733005,2732478.88768237
1620.12072753906,2.9878675,NA,NA,2773093.33003527,NA,NA
1620.19097900391,3.355248,8716415.53440955,9203240.9477749,9067997.09704505,9171656.73591017,9853420.36970169
1620.27819824219,4.2499364,NA,2055136.6650231,NA,NA,NA
1620.35711669922,4.2585766,7868690.82529237,9176831.07752015,9663194.54136256,10228533.8786051,11077857.5407851
1621.14526367188,1.9116581,NA,NA,1166168.07717141,NA,NA
1621.19781494141,3.3595658,8782279.2527961,8569990.01468534,10421564.6902674,9618983.15090103,8132012.31761396
1621.26782226562,3.7269464,NA,NA,NA,NA,1787759.90667749
1621.27648925781,4.2412796,NA,NA,NA,NA,3003732.59111323
1621.28515625,4.2456129,2744049.00029716,NA,NA,NA,NA
1621.35681152343,4.18942055,NA,NA,10526442.198987,14760751.7787139,NA
1621.36334228515,4.19374245,14122321.2676247,11236242.2069277,11796773.6455108,11532206.9643103,10281979.8540537
1622.13525390625,3.3509261,NA,NA,3786954.96365213,NA,NA
1622.2055053711,3.35956805,5795731.42120312,NA,5942752.42091514,5403718.88835678,4158282.71188423
1622.30163574219,4.0770501,37311332.8993573,34406585.2785514,38053370.5986478,35716734.5470372,38925109.0909025
1622.34628295899,4.21535745,NA,5268171.96732361,NA,4335912.2638546,NA
1622.35485839844,4.1678149,5149917.10852931,NA,NA,NA,12173754.9112644
1622.36346435547,4.1872551,NA,NA,12222103.0818596,NA,2764381.42113749
1623.04760742188,2.9489769,NA,1814724.17945082,NA,NA,NA
1623.30224609375,4.0770475,37788208.4776741,38591129.3765033,41115717.8828036,38801775.0845864,39984353.9904657
1623.33755493164,4.2715406,NA,4655964.35802958,NA,NA,3999724.11960242
1623.34606933594,4.16349,5529912.27535718,NA,4133941.91161498,3064547.68284508,NA
1624.07495117188,3.7961051,NA,1664433.83241731,3199550.33294886,3452608.97998726,NA
1624.14514160156,3.3552435,10341101.8636477,9462456.23675211,9591812.17541292,10316407.6839476,9389010.77386479
1624.22424316406,3.7053484,6295058.51542237,6416318.56722735,6871272.94691888,7020296.41531742,6591626.22611269
1624.30346679688,4.0813605,20822792.4449847,18786378.9284617,21943046.6942864,20533834.5303609,22689340.8383109
1625.07678222656,3.7961094,NA,NA,3576841.08369542,3892224.981312,2571228.29696211
1625.14712524414,3.35308695,NA,NA,NA,8454910.35600712,6663793.93891575
1625.15563964844,3.3509346,9673241.74429349,8458654.77313534,8208474.06311535,NA,NA
1625.22619628906,3.7053404,8143741.19337956,7351747.0904597,7588768.45523479,8323291.67966361,7772897.74773131
1625.30712890625,4.08136275,7482751.67500203,NA,7292370.08892951,7743512.61564851,7816917.2574529
1625.3403930664,4.23048435,2428174.30781019,NA,NA,2635169.14359526,NA
1626.07934570312,3.8090757,NA,NA,NA,2198714.29216624,NA
1626.0881652832,3.12185995,NA,3228808.24077937,2777915.76685596,2069870.47609012,2576021.78482142
1626.12341308594,3.8436438,3674517.23821683,NA,NA,3818787.72308942,3227367.33210433
1626.15869140625,3.3639007,NA,4241450.95098491,NA,NA,NA
1626.22900390625,3.7269593,3470135.15464798,4157888.61665366,4340707.16700522,3815927.36846584,4326584.8311752
1626.33303833007,4.13755935,NA,9445109.06753855,NA,13638491.1898332,NA
1626.3342590332,4.13971165,9677618.69671352,13658447.3018382,10348980.0543455,9262747.0425124,9168564.11445009
1627.09194946289,3.12185085,1851097.6448218,2453653.68292846,2496830.41706917,NA,2470755.20064843
1627.12719726562,3.8393345,3389739.30117408,3630544.26764851,3712330.54800506,4134481.91526673,3386695.99640173
1627.26818847656,4.2845005,NA,NA,NA,NA,1805909.01786603
1627.33068847656,4.2110244,13373237.6070283,NA,13154426.3096197,NA,13202387.7619973
1627.33728027344,4.0683942,9970164.99906828,8534593.20943508,11104249.2635547,8950981.52914504,9981013.04743357
1627.50646972656,6.10844775,5612592.08434947,4651544.3234107,3364513.01906678,4601569.00701222,NA
1627.64697265625,1.9203114,NA,1358128.235388,NA,NA,NA
1627.65570068359,1.9332641,1117181.30407032,NA,1449667.49771194,NA,1268915.31092334
1628.10540771484,3.234233,14930615.4920393,14910753.9753821,14496407.4595537,14972257.7278089,14699830.355881
1628.1537475586,2.80417895,NA,9070620.51116155,NA,NA,1233779.04275869
1628.16131591797,3.67940745,8302119.86569086,NA,12115692.3817975,9780575.72003884,11714376.747954
1628.33575439453,4.21534885,7618688.75121404,NA,7657332.44921645,8471720.64480454,7904043.70974661
1628.34326171875,4.0683987,5462699.44912727,5761052.28647379,5880436.18403437,5125796.10981752,NA
1628.51098632812,6.1084488,9364649.94773456,9192703.06541682,8296239.47987878,8869829.65330329,10155124.7958126
1629.06665039062,3.3077117,3772322.46764811,NA,NA,NA,NA
1629.11047363281,3.2385549,13866406.8715554,15242162.0343218,14542831.8860595,14946580.0901949,14935113.8618884
1629.16363525391,3.679412,10414927.9340462,11659300.2120926,10789744.3332371,10453263.9611336,11318833.5485359
1629.34045410156,4.2283129,3535719.19865325,NA,3876936.99777617,NA,3914526.77302726
1629.3490600586,4.2434515,NA,4043402.73978007,NA,3651475.44551739,NA
1629.50793457031,6.1170816,10154854.1818154,10698255.2033891,11096098.4018311,10236755.8427042,10119685.111206
1630.10925292969,3.2385549,9098576.63765251,8808767.23214243,9774644.04830606,8896802.89184788,8542603.64093383
1630.16839599609,3.6750924,5387389.96724793,5869863.35436608,5412142.80347699,5270647.83863471,6729984.50052638
1630.50701904297,6.1127689,10102220.3682911,7673231.56755709,10016860.9951646,9694592.0522812,8909284.01939319
1631.11572265625,3.2385594,4333376.4654135,4294784.733348,4050342.89380266,5344276.6617634,4941461.95253401
1631.15991210938,3.692381,2570402.04092868,NA,NA,NA,NA
1631.16870117188,3.7010134,NA,NA,NA,NA,2232157.420818
1631.50494384766,6.1084508,6955945.07474757,7521691.41959117,6497171.88626584,7255449.87739459,6089782.26903517
1632.12475585938,3.3163444,7150939.56219014,7533969.01671453,6718367.35186986,6728381.43568203,8161648.48031104
1632.13293457031,3.4957249,1132676.90621108,1510710.16503019,NA,NA,NA
1632.31896972656,4.1029801,49656772.9923735,47479138.6613159,49668071.4312713,51000128.5415525,48228875.1940457
1632.35424804688,4.2758563,6183323.50119956,6522728.0326099,6580240.28048832,7173837.08057622,6139966.77274002
1632.43383789062,5.6330156,1817641.76781303,NA,NA,NA,NA
1632.50476074219,6.11060295,3472128.21994836,NA,3781000.0515157,3911516.98613551,3976638.51105991
1633.12512207031,3.3077092,7929454.64505952,6011752.41130502,6118447.67604054,6850446.44360174,5720417.07953215
1633.32012939453,4.1029801,48861986.3956973,48805330.291169,51301933.1122928,51449016.1567073,50956227.3369442
1633.36346435547,4.2737018,8013357.80392011,6590350.72719336,5971224.91847163,NA,5866349.47334107
1633.4345703125,5.6200418,NA,NA,2150750.46819017,NA,NA
1634.11694335938,2.884141,12443825.2608206,11897211.9287571,11328336.1958452,10919983.7476881,11813873.2493934
1634.12561035156,3.312034,3864684.1126843,3593877.61841833,NA,4061524.8546073,NA
1634.14801025391,3.4849203,3036995.37476775,2691050.5290495,2894916.08246624,2568609.34004849,3039393.58738932
1634.25262451172,3.74208465,11912824.8240224,11417371.6966332,NA,11196416.2995648,11904972.8860106
1634.25891113281,3.731273,NA,NA,11912218.643871,NA,NA
1634.33020019531,4.1029759,27552388.6682429,27322193.3339926,30095746.5073411,29074216.1006225,26545526.9291922
1634.33850097656,4.1851005,NA,NA,8386278.81097501,8702289.11638949,10531198.3941915
1634.36535644531,4.2758677,3348269.64446124,NA,NA,4131479.45076242,3295739.66843289
1634.65783691406,1.9548863,NA,1366607.90434411,NA,1765055.71022401,NA
1634.66650390625,2.0586174,999666.936890344,NA,NA,NA,NA
1635.11926269531,2.8884536,13035287.5720837,12645310.4799307,12966264.6488684,12132655.9086031,13271971.2665343
1635.15478515625,3.4892382,2745411.67993274,1388051.49062222,1916951.35752918,2654195.25312093,2580601.3833227
1635.16345214844,1.9635193,NA,NA,NA,NA,1725929.66446725
1635.26116943359,3.7485568,12502630.6822228,11758035.105021,13541470.9103275,12194175.9429442,12639254.239898
1635.32409667969,4.0597631,73374079.0604956,69215250.9366903,74470571.6180632,70053847.3387749,70622882.1435653
1635.34106445312,4.1894253,9401270.85054548,9865429.77698814,9655776.25245789,8085417.52435384,11526202.2916328
1635.35888671875,4.2412841,3707981.48106994,NA,2689254.53132104,NA,2569564.10930739
1635.6605834961,1.9527218,860849.949640872,NA,1279457.44166344,NA,NA
1636.12231445312,2.8841436,6557967.5982825,6865615.33846866,6203359.16211037,5833774.86931729,6808569.29015975
1636.15802001953,3.4913974,NA,NA,1500400.88637853,2227197.84042855,NA
1636.16687011719,3.4849203,NA,1738847.54341594,NA,NA,NA
1636.26452636719,3.7528835,6498791.52836265,6467775.28828652,4731616.18569415,7136538.17040732,6300183.31664139
1636.32690429688,4.0640721,70719476.2362955,67507415.1959027,73772181.6072429,68486194.9802679,72431633.8805651
1636.34439086914,4.2131957,5369738.48677996,5884900.50061615,5341538.25891969,6255057.27526051,NA
1636.35400390625,4.2283259,17949945.3884488,16649628.3132833,17692489.252808,16989418.1688041,16940906.9574453
1637.12646484375,2.8927893,NA,2893710.50682872,NA,NA,NA
1637.16198730469,3.4935633,1307590.65090431,NA,NA,NA,NA
1637.33135986328,4.0640721,38389100.2689394,35732246.8596463,39415910.5969932,35720990.8027831,38712056.6634867
1637.3486328125,4.2326478,NA,8465206.55189354,NA,NA,NA
1638.15808105469,3.1218616,2381718.16773055,1979052.23928375,1932693.65709515,2134652.20132209,1902676.65145669
1638.28259277344,4.0511102,8760463.62680402,9863140.29244801,10344954.3674186,8940897.76768542,9381562.77271996
1638.33618164062,4.2240025,11176682.575755,12587144.3847289,13495160.360078,11636439.3912072,11177701.5978994
1638.33898925781,4.0554327,NA,NA,12032383.008612,NA,NA
1639.13586425781,3.01596785,NA,1789041.88410375,NA,2221210.458285,NA
1639.14465332031,3.1304931,NA,NA,NA,NA,1382675.77957012
1639.2783203125,4.059759,8746963.0757715,10882459.1114124,9934300.71957471,9130804.55904717,10591217.7268221
1639.31921386719,4.2283174,NA,16475269.6671255,14169362.9340555,14385210.8147237,NA
1639.33178710938,4.0597631,5941736.75097974,3853421.62256813,4731960.37184742,NA,4981278.93826877
1640.15173339844,3.1434617,NA,NA,1235116.49158987,NA,1181911.19135616
1640.16040039062,3.59729285,2038822.57322156,NA,NA,1980571.94165981,NA
1640.267578125,4.25425595,2162171.80362994,NA,NA,1975311.74105903,NA
1640.27648925781,4.0619232,5867119.29444415,5023803.34679848,NA,NA,NA
1640.28527832031,4.042466,NA,NA,6031656.56639719,4017305.65682511,4889909.38234558
1640.32995605469,4.2283174,NA,12159397.0228793,13455752.6002618,NA,13885162.3269894
1640.34747314453,4.1980672,8443825.91152621,4173123.50914778,NA,12806753.1321413,NA
1641.08801269531,3.0008382,2956971.78069805,3143588.93176294,3031779.511611,2186679.72012824,2451483.00136161
1641.16827392578,3.60161355,NA,2137687.58431604,1964731.97632181,NA,NA
1641.26647949219,4.24128945,3019904.39278761,NA,NA,2440617.53716388,NA
1641.32983398438,4.2239956,NA,NA,5223363.55083526,NA,NA
1641.34680175781,4.202386,5489204.71833934,5212244.03829219,NA,5775581.98018274,5776023.32741724
1641.65905761719,1.9808075,1586970.66223687,1148788.94783456,2150233.04387447,1399056.9214695,1303174.04165887
1642.08776855469,3.000841,3407742.52186396,1845747.15173166,3042871.61950031,2641859.70043463,2561812.43198333
1642.1591796875,1.9851411,1702289.32212309,NA,NA,NA,NA
1642.17700195312,3.59297075,2339088.25076869,NA,NA,1957530.84911233,NA
1642.24841308594,4.2456129,3053264.23210462,NA,NA,NA,NA
1642.32922363281,4.1159491,260492601.221127,254814083.625862,256015356.042473,269783211.243883,253982120.937223
1642.65930175781,1.9894562,1317769.28325281,1376662.46694271,1260151.41499369,NA,NA
1643.24920654297,4.24993165,2397940.32513956,NA,2745659.86076398,NA,NA
1643.33044433594,4.1159491,276861263.797554,265550848.950586,266915085.047189,278970413.185766,259512777.120756
1644.1435546875,4.2931537,NA,NA,5109468.94961043,6533443.30369218,3771845.4366851
1644.18835449219,3.2428784,1894623.374127,NA,1465555.8597689,2179414.59608794,2382328.8115051
1644.34045410157,4.11594785,1430081.95686601,148055917.779026,154245380.099088,153310827.354934,142932413.413611
1644.34936523438,4.2304798,3769021.58448602,NA,NA,NA,3420245.21493655
1644.3671875,4.39040515,3027380.398509,2704943.23148102,NA,NA,NA
1644.37609863281,4.3968846,NA,NA,NA,3755294.37643591,NA
1645.01184082031,2.9489681,NA,NA,1432960.61546372,NA,NA
1645.14611816406,4.28882715,NA,2737462.56481526,6765549.11205982,7615646.12211248,4690665.74156495
1645.19091796875,3.2428771,NA,NA,NA,2268657.71156979,NA
1645.34289550781,4.1159507,70563763.9290778,67674024.9917253,69505649.4443324,71904118.1641039,65578878.6735048
1645.35205078125,4.3147672,1778473.8237632,NA,NA,NA,NA
1646.14959716797,4.2758629,NA,NA,3181760.50709141,3571198.45665394,NA
1646.19445800781,3.2428683,NA,NA,NA,NA,1201134.55295476
1646.33813476562,4.1116242,24940701.5847173,25967214.6601035,26549738.9824235,23189607.5053075,27874680.4225505
1646.36492919922,4.3558245,28591079.8939389,27719629.6072209,28644392.5608402,25888590.8460984,27727526.0082389
1647.34240722657,4.1397161,10170865.8616745,12961042.5677972,14274981.6681565,11451570.2954632,NA
1647.35119628906,4.1721253,NA,NA,NA,NA,12825544.7209283
1647.36157226562,4.470352,NA,NA,NA,NA,49486971.9752108
1647.36877441406,4.2499351,28458026.0461755,29166184.0204299,27742069.0538758,28390274.7690071,29545533.4562395
1647.44104003906,6.0695498,3743889.63510421,3765531.28619253,2726816.5033789,NA,NA
1648.15026855469,4.8420636,11216774.4115586,12695451.9646198,15119886.4184201,14071928.183764,13289485.3966181
1648.30212402344,4.0640813,61384092.3400088,59611398.7027908,63862291.5574355,59271320.19805,63627512.1693369
1648.33880615235,4.24128835,NA,25333570.7370441,20345151.7042366,18608405.237419,26296081.3834755
1648.34866333008,4.1570066,12276269.0701645,14092918.9427907,12801292.7640739,11860851.2921472,NA
1648.36584472656,4.4746742,29078785.6205224,26954723.4321009,29142242.1467304,27864000.6849423,28469104.7532593
1648.43762207031,6.0738648,4716429.34589374,4288612.97157974,3857728.85530857,4757808.13352266,4433849.69017856
1648.66271972656,2.00459205,1390589.13924123,1106100.48398963,NA,NA,NA
1649.15185546875,1.9203114,NA,841520.442537093,NA,NA,NA
1649.15588378906,4.8463857,11839343.2671554,13646110.7857633,15784564.8148356,17498585.0714266,15982758.6826799
1649.16528320312,2.0110706,1584762.75227973,NA,1524985.60216716,NA,NA
1649.30871582031,4.0683942,69010832.9309889,64997698.3012873,67490170.4877255,62163174.7641099,68152052.8082051
1649.341796875,4.2456104,29640341.0671761,27047670.8917081,31831189.7711487,28557349.6820457,31116458.5483948
1649.35424804688,4.1678035,NA,7276631.75263889,NA,6270186.16690865,6435314.74467604
1649.37219238281,4.4746742,11974235.0036679,10763498.1363316,11428915.5973078,13026203.7344796,11290311.9705804
1649.43518066406,6.0781917,3626783.12491271,NA,NA,4503581.02967589,3761090.68414315
1649.44409179688,6.0695473,NA,3585624.96175389,3543719.83556138,NA,NA
1649.654296875,1.911665,1340217.82186368,1090101.2430555,NA,1259052.39601453,NA
1650.15454101562,4.8550215,7195193.08787896,7941591.25820305,8758512.75229967,10186921.3803612,9580037.0939242
1650.30810546875,4.0683942,36930328.3596124,34012075.3892135,36957991.3893839,32910002.1935713,35502546.1800467
1650.34497070313,4.2456039,NA,12685554.3044491,14234277.9755067,12086382.7221059,13222422.2381476
1650.35290527343,4.42065435,8040511.59718647,6235086.88979329,7538149.70473659,6003746.84985699,6378020.97495227
1650.37060546875,4.4703633,3305327.74810901,NA,NA,NA,NA
1650.37945556641,4.4790052,NA,NA,NA,3382130.06986891,NA
1650.38970947266,4.5870581,11178983.3708589,10508492.4047077,10227409.8148228,9801779.53332716,10043718.791095
1650.43798828125,6.07603395,3502778.1632919,3825902.33190583,2934002.58661948,NA,3287989.43056557
1651.07238769531,2.9878717,2061655.80220473,NA,NA,2172144.49244475,2445562.16916224
1651.15811157227,4.85070115,NA,1812549.4098,3965493.37634289,2978474.30768588,2655128.43644774
1651.31616210938,4.0705663,14344228.250646,8859259.2330503,15906392.9317657,9734342.93210477,8541378.2514006
1651.32196044922,4.2391266,9624419.52079938,NA,9440911.28454823,NA,NA
1651.36083984375,4.4228085,7342141.15887961,7425024.01038455,7597695.29058092,6897824.28902179,6769335.1527614
1651.39672851562,4.582739,12868192.032283,10706628.1828879,11134328.0679801,11112108.7515769,11391976.8304414
1652.07238769531,2.9813842,2515141.89842541,NA,2456771.92976288,2457673.08660169,2653821.5874328
1652.33795166015,4.1245864,15208448.2215016,14855579.8501226,14702916.894806,15735719.2036497,15300179.0364094
1652.39721679688,4.582739,6276574.82489972,6202802.75999402,5530299.32254205,5493308.86540894,5806038.03257738
1653.08203125,2.9965119,NA,NA,1359812.14768856,NA,NA
1653.34313964844,4.2067139,10623485.352592,NA,NA,10336763.272842,11037341.9707575
1653.34460449219,4.0467952,17512507.904811,9206372.50674839,11298478.4215082,19161988.3276361,18649073.0165531
1654.18310546875,3.6966914,6604376.6938125,5567345.74609148,5434582.13116558,6838371.70116296,6371977.72062655
1654.345703125,4.1980581,5598432.52810912,6255548.98534933,4113420.87164361,6047919.20574171,5845430.45561626
1654.34820556641,4.0424703,NA,NA,NA,8952999.8600426,NA
1654.40893554688,5.4557966,NA,NA,NA,NA,2081089.62713623
1655.18737792969,3.7053473,7824858.23466522,NA,NA,NA,NA
1655.19219970703,3.7053403,NA,5974395.70270838,6447305.04658594,7474718.57811371,6444101.58381638
1655.33972167969,4.0338277,5750224.45877928,NA,5959179.75278558,6427867.43558943,6382896.64930313
1655.41174316406,5.4493245,NA,2501689.05415535,2146834.01405137,2006959.45758321,2179800.6493212
1656.37048339844,4.4012069,35459006.6003273,35499556.5451421,35229726.8754604,33566167.7394953,36708914.3861666
1656.65991210938,1.937598,1516460.20983168,NA,NA,NA,NA
1657.15777587891,1.9483985,NA,1303502.75198616,NA,NA,1269418.91291616
1657.16674804688,1.9375954,1618575.320907,NA,2042482.33796081,1666631.11035966,NA
1657.37512207031,4.4012069,37375482.6963046,39685764.1681523,37327395.8832477,38616793.2866639,38638430.9612336
1657.66479492188,1.9548751,NA,NA,NA,NA,946031.405613938
1658.32806396484,4.098658,24859980.6423442,23267288.2077005,24548197.1280915,22003563.2693501,20851893.5447988
