"mz","rt","peaktable_1_cd50ccb78452ec991ae0713c06eaa2e2 intensity","peaktable_2_1ce76f90ceb7b6eb61e97d80bf2b2758 intensity","peaktable_3_97941a35a927156f25f13ad8bbe6abfe intensity","peaktable_4_bc2c8b6bf21ec6153e480103a3c1b008 intensity","peaktable_5_b6fd2837c88205e51932742f87fa108c intensity"
1023.07061767578,0.67162091,2902441.67471478,2691716.90276953,2693998.38703075,2725262.11588782,2582355.81187452
1023.23556518555,0.68719043,5089117.11780927,5338303.52466595,5289003.77303927,5547908.85635715,5324565.90246746
1023.40408325195,0.67278541,1927362.52875214,2251483.41923639,2362295.29681533,2408289.18488003,2209590.03170628
1023.48608398438,0.68810561,4402496.35914988,4190023.16455468,4084442.14848702,4004595.85468711,4038619.28816699
1023.73126220703,0.68814824,4642678.24430237,4539270.27646841,4390843.22555284,4639763.69210625,4096047.53512894
1023.76766967774,1.23450785,NA,2414884.96428211,2085715.89702544,2443918.3520843,2127981.66148805
1023.79467773438,1.6061959,4697635.28513271,33317159.327357,32853673.8323744,36125096.3690463,35083204.1094477
1023.98168945312,0.68372849,2365492.28940522,2337646.76162937,2224615.72704219,2339359.1867998,2269743.33979413
1024.06915283203,0.66968237,1037261.91202401,1116606.88160671,1153706.73590413,1091481.54451381,1177473.0062779
1024.22961425781,0.6857895,2242176.5961462,1892842.5347297,1974535.47763439,2135907.58478322,2165848.42427255
1024.39599609375,0.64201818,828654.822309684,759759.848139962,690513.541602848,696019.997675404,838739.407994049
1024.47296142578,0.68925415,1380258.71052301,NA,1323537.11327721,1272581.63890225,1386375.1951375
1024.72430419922,0.68912926,2202371.29995632,2065134.72743667,2157994.78212788,2366372.61456076,2088432.47174534
1024.79760742188,1.60635705,NA,8164424.09736012,7976163.86843015,9035717.82400593,8652271.05888344
1024.97961425781,1.9997875,NA,NA,1522362.0851618,1598453.19770051,1746181.5738533
1025.7841796875,1.27192895,NA,4571621.31917347,6408509.84893397,9385289.96830842,8249751.44786031
1025.80029296875,1.60085605,NA,1488169.71485653,NA,1587219.40252368,NA
1025.99359130859,0.73181275,NA,1809406.23176649,NA,NA,1830255.56136643
1026.24475097656,0.72956041,3519022.27522568,3743275.19306649,3474873.76903212,3668199.50084999,3740086.45591202
1026.48901367188,0.69673228,5056087.42911492,5485871.67651644,5109603.25131428,5365989.60719366,5060073.06302892
1026.74157714844,0.69685974,6462805.71858528,6266179.32587465,6680019.19463289,6359268.27226287,6077391.36655106
1026.78720092773,1.27094425,NA,2602921.48252144,4097438.69054991,5977845.09820364,4994516.28559631
1026.98944091797,0.69594516,4742665.03543453,4566222.39551307,4728296.40141286,5222444.47005033,4449431.41589077
1027.08349609375,0.71659929,1715242.36026741,NA,NA,NA,NA
1027.23962402344,0.69569494,3598094.32981247,3786287.82934164,3686230.07929804,3926542.69830676,3934046.32960223
1027.41589355469,0.71758081,2310240.99514471,1890243.11186473,1979371.76931484,2230983.32793725,2135303.37501454
1027.48602294922,0.69788344,2737930.92054029,2751297.98299353,2407652.3476474,2899563.27297287,2908908.37724006
1027.74261474609,0.68360063,5234597.69487662,4117146.94256876,4698204.7458748,4353235.18128823,4915789.66719063
1027.79055786132,1.275212,NA,NA,1315016.4541216,1493722.85766684,NA
1027.97827148438,0.69569494,1520813.53996657,1393368.47612508,1519907.32376836,1590169.29072034,1607196.74777135
1028.07489013672,0.68281336,2309629.8418141,2684295.17823729,2699567.77127294,2825074.40986524,2511877.5446712
1028.22827148438,0.69520438,1151444.3746243,NA,1077280.19904903,NA,NA
1028.40673828125,0.67935137,2179893.54444174,2314407.71908017,2230422.77986921,2123768.44614148,2119000.4051059
1028.74133300781,0.64998509,2110805.79352756,2526174.72821648,2254072.48738783,2734106.58579342,2255538.46005151
1029.0703125,0.64973546,1145079.19785457,1050420.36401383,1101455.24830106,989353.694489601,898583.485324868
1029.40270996093,0.650317725,NA,685242.123429859,622679.928706318,NA,NA
1029.74389648438,0.70784509,3455698.62076639,3372636.51257358,3470514.17839477,3379043.88370193,3239084.88648948
1029.7785949707,0.979533095,NA,NA,669978.005880169,NA,851908.659497225
1029.81317138672,1.4490323,NA,563075.856807772,NA,492530.18066998,NA
1029.99304199219,0.70548648,4170716.25421004,4344822.65446448,4199418.02649699,4379434.05462784,3871626.78537965
1030.2431640625,0.70469936,5730582.99541849,5256421.87431305,5236759.93174555,5271427.46346543,5194517.04826628
1030.49328613281,0.70565663,5028975.12292908,5031642.89993483,5264421.99286343,4608865.97721473,4969466.10208278
1030.73956298828,0.67624756,5129026.90688731,4256888.0202989,4646077.41646201,4717967.31678008,4601196.66020161
1030.74731445312,1.52124465,NA,2409950.72249297,2442707.00892164,2775652.64167441,2529471.75971599
1030.99108886719,0.70444914,3069322.21667085,2963226.65881283,3053842.19629841,1966729.29467683,2065299.86129515
1030.99377441406,2.0024921,2044674.71660246,1881310.25768592,1942751.12911937,NA,NA
1031.23742675781,0.67843628,2777252.02001679,2379504.83482221,2747535.15015243,3007787.86161883,2689876.30201976
1031.42150878906,0.72973124,1022410.88324335,NA,1094337.47188533,NA,1040228.17862547
1031.48321533203,0.70517772,2020214.88713314,1799860.44397209,1687663.57555266,1903487.75049682,NA
1031.48937988281,0.67703534,NA,NA,NA,NA,1547520.76627668
1031.68688964844,0.94366439,NA,1057713.20032469,NA,NA,NA
1031.69396972656,0.62809959,NA,NA,NA,1898167.12933068,NA
1031.73620605469,0.70226054,NA,NA,2258597.26794257,NA,NA
1031.7509765625,1.5244031,NA,818783.367156376,NA,NA,NA
1031.7568359375,0.73183414,1963948.28509963,1566462.94118071,NA,1811265.58800188,1675272.35925919
1031.98498535156,0.70469936,NA,NA,NA,869415.281835214,NA
1032.08215332031,0.69299454,NA,1776644.80820831,2017469.49477178,NA,NA
1032.08972167969,0.72956041,1991451.51721051,NA,NA,2003497.24407922,2220500.12639623
1032.23388671875,0.70444914,NA,NA,1000125.42262378,NA,NA
1032.41479492188,0.69467129,2592355.19053481,2544778.64615253,2347872.41782209,2781327.1767421,2918163.90770003
1032.74664306641,0.69375601,2796989.12939228,2872078.40685821,2886916.17648014,3043709.10771485,3053499.81961061
1033.07702636719,0.66184264,2696611.16078921,2577532.0868519,2590817.10194657,2706120.74496015,2880749.56043429
1033.24719238281,0.71659929,2219002.91067939,1635853.68777322,1703296.47640686,2093898.54781719,2096166.39849261
1033.40826416016,0.66067823,2068299.97901804,1772880.32175699,2120480.48507997,1788552.71985878,1992393.6049958
1033.49670410156,0.715419975,3385767.74883558,NA,3149500.21231152,3149567.76495302,3228202.86033656
1033.67846679688,1.2286994,849532.170183,8314699.27355799,5605297.69249893,6629438.44939847,6044058.68595057
1033.68353271484,1.0364183,NA,316516.001414135,NA,NA,NA
1033.7006225586,0.970816045,NA,2378465.1614942,2016347.79447363,2663156.19634951,2346745.86430396
1033.7428894043,1.3026807,1020051.60767962,7301211.19066547,NA,NA,NA
1033.74542236328,0.7176723,5667187.03956595,5160021.97754068,5827157.12016854,5508081.71546523,5936453.89128038
1033.99719238281,0.71424066,5108088.94786562,5015242.61884614,5041777.99847797,5229020.47572926,5322559.25696491
1034.07318115234,0.65873924,969106.055814852,858412.745902008,904419.250953329,980877.651417986,1083397.60787039
1034.24261474609,0.68500203,4411452.36069433,3958953.74109362,4402627.02450238,4452173.18031409,4569643.19214311
1034.40270996094,0.69016658,NA,661934.002083215,585707.334311625,NA,643577.399466363
1034.49230957031,0.68360063,3652829.70508956,3290250.01027966,3426663.30009126,3709571.72462288,3473702.62606943
1034.68286132812,1.2290364,NA,5228031.19446562,3819804.84075356,3914275.9331776,3860266.27373653
1034.70425415039,0.98938153,NA,1623998.49322751,1181431.66345654,1515958.36680325,1399198.58181928
1034.74108886719,0.68377114,3164226.88028827,3105749.52438438,3346739.4159116,2876902.27462512,3305333.65002167
1034.74572753907,1.31017705,NA,4990069.59174534,3667673.15144906,4156833.79820532,3952706.70113725
1034.98864746094,0.71101509,2129043.02102218,1883473.22208252,2038652.51122644,1984047.93918369,1825046.50514257
1035.2333984375,0.68281336,1813234.48817429,1372442.86423717,1508998.90134591,1716292.25626191,1408451.39962765
1035.48223876953,0.681561265,1205889.90208465,1058577.19738956,NA,1195268.95243904,1057082.14288677
1035.68518066407,1.22667425,NA,2112336.95048818,1470359.21510133,1380499.79165391,1433617.86835922
1035.71044921875,0.93491019,NA,490062.632456556,NA,NA,NA
1035.72961425781,0.68158252,856501.584523275,NA,NA,NA,NA
1035.76782226562,1.3365758,NA,58081259.8504147,5502081.95343196,57639293.5397744,52084110.5142668
1035.76821899414,1.42454115,NA,6175079.66424478,NA,6408410.34232077,NA
1036.0927734375,0.74286251,898897.326112674,NA,NA,NA,NA
1036.75988769531,0.71205204,NA,NA,NA,NA,1913604.19483462
1036.7712097168,1.33222605,3372343.32086824,41677154.8576464,35811553.1821194,3847732.80290327,3468815.22888644
1036.77655029297,0.66626279,1802830.26978181,1651972.81041346,2839609.37435444,NA,NA
1037.00067138672,0.72962421,2014495.24965848,2199769.34269985,NA,2089576.36154408,2086966.84617528
1037.08764648438,0.705571555,2447698.01814816,2379241.27779423,2724408.81785642,NA,2352855.76520468
1037.25085449219,0.72877289,4022867.15536358,4176387.15566119,3733747.58824709,3795405.06577082,3944716.126753
1037.41888427734,0.70444914,2732145.88990459,2700753.1769204,2567762.18697854,2374653.86291378,2512865.18359268
1037.49597167969,0.69156751,4713039.47988337,4895723.66637341,5037235.75315865,4845684.00035798,4468922.96090714
1037.69384765625,0.72697812,NA,NA,NA,1394236.50731902,1001432.10687968
1037.74560546875,0.69375601,6772931.29754286,6831792.15785134,6541342.30066929,6345851.59347955,6711559.77171795
1037.78259277343,1.27425655,16543492.2235476,51158987.0906039,108463421.49479,45261407.6239634,68505747.1911244
1037.78326416016,1.2731573,NA,NA,NA,74673013.7009198,NA
1037.99597167969,0.69375601,3825893.86177598,3967822.05518886,3752816.63497564,4250287.09620037,3977336.2334041
1038.08050537109,0.66828073,2364000.36672498,2423085.92196326,2463131.69986143,2196207.57476319,2632336.75329766
1038.24609375,0.69375601,3855092.48479853,3217883.35027937,3279163.95118034,3482346.28336186,3412721.67409955
1038.41168212891,0.66845126,1933935.43923591,1908279.5254936,1739587.31444563,1810552.46644323,1831449.12980339
1038.4931640625,0.69131786,2010636.93244494,2263428.01986084,2334851.87753932,2291326.96555108,2286956.15870684
1038.74224853516,0.69375601,3318381.90747031,2653482.93157331,3033911.840546,3182055.08303859,3209982.05714489
1038.78643798828,1.2732166,10666153.4707786,28303376.1264589,23395912.682235,49993574.9892059,47230358.8201301
1038.98657226562,0.69252534,1359772.80404904,1368752.34850646,1205552.92530894,1569407.07070099,1300786.46875999
1039.07299804688,0.66184264,660151.467269488,718312.175289937,934066.360242438,900177.319545612,711866.749195508
1039.23724365235,0.69363151,NA,1272609.20671282,1130691.46995902,1049345.26440935,906298.446970322
1039.40246582031,0.66845126,605270.973936166,NA,NA,NA,NA
1039.73388671875,0.66749339,NA,NA,857670.855828972,1008179.58299824,941491.722779158
1039.78979492188,1.2752965,3922578.81881971,30838164.2266403,23569410.6255658,27090378.56339,25319240.1033065
1040.25341796875,0.74165476,NA,NA,601013.044863978,NA,NA
1040.50427246094,0.73290058,NA,NA,1443353.66563004,NA,NA
1040.755859375,0.73727768,4287841.33036739,4120010.46203865,3897176.91509305,3630745.3176424,3817714.57049408
1040.79345703125,1.27419995,NA,7757467.63129185,6729035.98263797,7741548.27968568,7147945.99289663
1041,0.70346801,4219129.53450188,4309767.3016427,4386195.53200254,4371728.89673195,4333130.58878863
1041.25024414062,0.70110937,5095918.65885104,4734058.59217639,4827392.65858,4766614.0732236,4903945.239528
1041.42639160156,0.71783062,1296025.98971241,1471476.31585313,1196201.6143191,1446359.30458475,1397298.27423157
1041.50024414062,0.70251022,4298129.15200078,4468588.51349225,4450831.01245482,4233663.36444038,4682634.19513884
1041.75140380859,0.70342546,6008957.86723221,5333258.45636755,5877636.06344814,5443746.64705272,5564272.83408427
1041.78005981445,0.96093023,NA,1822985.00271092,3167542.0820896,4461968.31492812,3701555.10220314
1041.79486083984,1.26979795,NA,1806985.83201637,1497262.76689299,1585454.12887771,1544446.25617688
1041.99725341797,0.70444914,2594160.66213088,2385339.32745401,2619914.84371206,2640271.26577177,2553952.01569313
1042.08947753906,0.71655671,2421604.05491266,2193114.68226163,2559087.6080288,2520205.73746596,2248464.3307929
1042.24377441406,0.70110937,1726882.06219836,1669857.30278817,1958329.76811661,1749396.34806799,1771524.54369972
1042.41882324219,0.67935137,3093862.10294063,2904965.56258201,2881054.14393621,3185248.40164301,3034080.51648716
1042.4912109375,0.70342546,1510712.10651662,1596491.88076608,1425768.50572667,1632704.70502015,1542146.82838552
1042.74725341797,0.646577465,2087120.23332805,NA,2757904.2784552,3033329.09841733,2821135.5870306
1042.74890136719,0.64214576,NA,2478951.52091625,NA,NA,NA
1042.78283691406,0.983947315,NA,1319020.89699811,2261471.29989672,3050124.93812887,2681534.8434415
1043.08203125,0.64871136,2399045.07520861,2289455.19979881,2148135.50456274,2264226.04236165,2222023.95115943
1043.29125976562,0.78625194,NA,NA,816615.019682407,NA,NA
1043.41552734375,0.64871136,1592450.50910596,1580599.90816525,1461872.99014896,1510753.48024648,1602294.09246084
1043.75109863281,0.64639528,1110639.18725355,1012823.75551722,703152.263734171,758098.784488466,1404612.67399824
1043.75476074219,0.71659929,870307.10382494,786234.284674601,NA,NA,640910.294401081
1043.7839050293,0.936992415,NA,NA,NA,1075244.11341336,785770.327981386
1044.06982421875,0.67773564,769389.026665402,711518.850042805,NA,721802.783885782,767663.789334551
1044.25213623047,0.71211585,NA,2620248.33789432,2246434.35293513,2574158.91696906,2218964.39255311
1044.26098632812,0.74942769,2454039.44266453,NA,NA,NA,NA
1044.50317382812,0.71642914,3874583.90537448,3564897.2488389,3621270.21210772,3610613.60454488,3246910.66301606
1044.75378417969,0.71424066,5377623.89987869,4757350.45462257,4960459.63889983,5554183.34248377,5069254.45283404
1045.00433349609,0.71217963,5002521.93469565,4558192.27314776,4751457.57551178,4856862.80845174,4324762.11866979
1045.25048828125,0.68158252,4854515.9117584,4823188.86804115,4564020.613731,4473957.86202234,4689057.26340975
1045.49865722656,0.68141244,3085604.92592223,3020064.4147006,2906336.84070934,2828243.1184427,3018142.20836517
1045.71768188476,1.5217645,NA,1266506.99795888,NA,1618380.08639864,NA
1045.76696777344,0.67843628,NA,NA,NA,4342290.57227533,NA
1045.99459838868,0.71165856,1825586.70681257,NA,1806297.83758035,1525621.39016133,1687776.28300243
1045.99890136719,0.68591708,NA,1564949.47602244,NA,NA,NA
1046.09802246094,0.725822895,NA,1087592.17437956,1201354.69282498,NA,NA
1046.10766601562,0.76899942,NA,NA,NA,1196873.85019976,NA
1046.24475097656,0.70663764,2113181.74018345,1914541.6923632,2003670.56398768,1935528.56730333,1917991.91846867
1046.43249511719,0.73071208,NA,NA,1494489.21254356,NA,NA
1046.49194335938,0.71424066,NA,NA,1147140.64651001,1078880.81335536,897741.345543551
1046.72192382812,1.5222146,NA,727832.273931748,NA,NA,NA
1046.76916503906,0.69029418,2719412.90253329,2487928.34784335,2993932.85343008,3538963.20253006,3125499.29613885
1047.09069824219,0.68912926,3054317.22718682,2821691.39086787,3202814.97044528,3264892.81452428,2967953.54507875
1047.42175292969,0.68797773,3108718.09514771,2965320.2717939,3065912.30279691,3347987.82896638,2993444.78918751
1047.69555664062,0.95457248,NA,1625516.33399233,833135.276134481,968044.347726918,660902.074759115
1047.75048828125,0.65848961,NA,2051443.29293107,1754881.90012657,983959.482316479,NA
1047.75463867188,0.72535362,3885317.05821774,1208632.05812435,894589.316956173,3579983.09122167,898302.297288634
1048.00732421875,0.72080626,2686747.77023534,2454573.29222965,2748539.52154553,3079019.53651717,2899865.8989499
1048.08557128906,0.65750861,2013953.14108635,1935161.03027443,2015455.27106973,1958047.14550823,2318878.12038466
1048.25756835938,0.71976931,4217966.46554732,4010335.33640749,4199946.58296327,3855742.59628153,3991709.61416741
1048.41619873047,0.65733806,1431403.86182939,1426522.93941846,1339899.61563412,1438811.79125455,1480383.02915864
1048.50830078125,0.72316498,4726817.83103488,4340244.66963826,4590152.49379894,4585591.28096206,4515007.69811498
1048.69903564453,0.94793511,NA,908221.87889808,371919.227340956,565395.907662314,404637.830623788
1048.75323486328,0.69305561,5385842.78049123,786816.407826799,5631495.32011663,623370.260787421,599152.104094313
1049.00244140625,0.68797773,3174786.57685251,3524228.87484511,3183082.57151734,3622932.77904545,3002960.20369686
1049.07620239258,0.653109975,748829.122756442,866643.975669014,NA,NA,NA
1049.25268554688,0.69156751,3118894.77327343,2652135.68374854,2365887.96549561,2774842.05809685,2345562.48483575
1049.49981689453,0.70445596,2117131.87503885,1890150.96551268,NA,1837646.62469349,1878449.04900277
1049.50390625,0.68475216,NA,NA,1871136.65432776,NA,NA
1049.69775390625,0.94352081,NA,NA,NA,NA,581481.256699045
1049.70465087891,1.031886,NA,NA,NA,NA,913400.615640588
1049.7470703125,0.69029418,1743954.71830924,1650338.72733193,1946509.26174873,1556357.01215625,1668193.78963666
1049.9917602539,0.69140969,1243099.91006218,873430.802232293,NA,NA,NA
1050.70593261719,0.94140661,NA,NA,NA,359132.81631994,NA
1050.77435302734,0.78659076,NA,1000064.339054,NA,NA,NA
