"mz","rt","peaktable_1_1ca86a2dc32aa7b970404b23b4005027 intensity","peaktable_2_53a6936725880b6aeff49c15941591eb intensity"
1347.85003662109,14.5317145,1575826.2123673,1682445.15190593
1347.87908935547,11.8567305,1630631.22951518,760202.644734411
1347.97229003907,16.07626,NA,438054.08956477
1348.01000976562,16.299792,2598026.01355127,1168799.85632812
1348.13391113281,24.702595,6494286.08211359,NA
1348.2907409668,24.7527135,523861.039158972,709281.679996045
1348.51428222656,15.279611,1328477.15329923,NA
1348.853515625,14.513634,1025244.15486306,NA
1348.88671875,11.852943,1614166.95254344,NA
1348.9560546875,15.466696,NA,1055060.48338265
1348.9755859375,16.206258,NA,465879.250982809
1349.01110839844,17.335161,NA,636427.904331573
1349.95178222656,13.608956,NA,265693.718530549
1349.95837402344,15.481727,NA,743320.416172506
1350.13525390625,24.73285,2026351.29341529,NA
1350.37124633789,20.9095705,7857495.58475271,12721385.5498301
1350.50415039062,12.466685,836952.352170477,NA
1350.95611572265,13.608748,NA,220233.075352503
1351.13684082031,24.61183,371010.403137879,NA
1351.37231445312,20.913893,10887215.5527867,18064578.7525088
1351.4921875,10.309944,358531.093058912,NA
1351.87097167969,16.327777,NA,541136.009493977
1351.89465332031,15.675882,NA,914833.547066712
1352.03894042969,18.932516,NA,2043930.02531178
1352.08685302734,24.715561,8988714.17467088,NA
1352.37115478515,20.9160535,15392441.8031498,18357452.3720308
1352.89819335938,15.600471,NA,493915.732869138
1352.91021728516,9.7241524,NA,318945.95389084
1353.04235839844,18.940124,NA,1906238.76680764
1353.08935546875,24.75446,11553178.1274186,NA
1353.37182617188,20.9117315,8956305.06244344,13698954.5626612
1353.908203125,8.1697216,239542.126215763,893185.023869532
1353.9111328125,14.223904,NA,578861.784793129
1354.04614257812,18.940124,NA,607589.179901235
1354.09088134766,24.724205,6486451.91972247,NA
1354.14221191406,24.451911,949583.730932308,NA
1354.36993408203,20.931181,5674214.84751586,11189603.195972
1354.89215087891,16.755283,NA,1453827.09284882
1354.91311645507,14.4159755,NA,872998.577879292
1354.91479492188,15.175613,NA,1906794.26960999
1354.92517089844,10.615893,NA,240339.384527461
1355.0908203125,24.719883,3430277.14369956,NA
1355.14367675781,24.158007,810581.427825208,NA
1355.25305175781,24.369791,723466.700325025,NA
1355.9045715332,16.8545605,642872.525801029,49041825.2021328
1355.91375732422,11.1256612,NA,508906.959021559
1355.92254638672,14.421217,NA,1011430.50104627
1355.92468261719,15.991853,NA,895940.131346476
1355.97546386719,17.774194,NA,491613.989728566
1356.04522705078,24.514771,407310.366264376,294661.463335301
1356.09265136719,24.309281,637181.980242652,NA
1356.14416503906,24.124674,NA,617595.308753457
1356.14495849609,24.486489,601140.773010928,486371.470649995
1356.25671386719,24.3630775,619626.67008116,572627.82417749
1356.49420166016,15.206135,819529.075070854,NA
1356.90826416015,16.956734,NA,692869.986672648
1356.9107055664,16.408634,480251.577802268,841280.75292223
1356.92767333984,13.46481,NA,1225430.86286438
1356.98205566406,17.908834,NA,673721.703804843
1357.04791259766,24.776071,906704.023818732,NA
1357.14297485352,24.514582,454332.672876315,NA
1357.20056152344,24.486489,292436.847173438,NA
1357.26989746094,24.434623,626106.761804999,NA
1357.91040039062,16.85983,NA,24871965.7193493
1357.9280090332,15.4211795,NA,459410.516227274
1357.93133544922,14.811565,NA,349511.206911569
1358.27453613281,24.428136,NA,701836.583840617
1358.28576660156,24.855792,NA,265304.164896575
1358.50964355469,12.825421,767892.52494094,NA
1358.91223144531,16.85983,NA,9187805.13674438
1358.99743652344,17.350228,NA,380766.081729379
1359.84942626953,13.7545875,771171.774531813,985012.437528274
1359.91455078125,16.844603,NA,2640655.05637642
1360.00646972656,18.684471,NA,85430706.6315979
1360.52911376953,13.413816,471057.652930313,NA
1360.85327148438,13.7807235,567039.994994428,524156.534752732
1360.9169921875,16.85983,NA,641154.05149407
1360.99365234375,24.565839,NA,291731.656869362
1361.2991027832,24.7701285,579079.269314039,1066713.77857593
1361.86511230468,15.140747,3320560.30153218,2882499.94240684
1361.9135131836,16.8075565,NA,313115.976310078
1361.990234375,24.352042,NA,745106.621554668
1362.00598144531,18.309937,NA,642028.911503003
1362.86871337891,15.140747,2172968.89236516,2608775.09218309
1362.99087524414,24.4368415,725528.044968969,403318.123737657
1363.01586914062,18.684471,NA,10974516.6593866
1363.8717956543,14.9787435,243362.588640231,853106.443767177
1364.01904296875,21.5410435,NA,273379.800812336
1364.87316894531,14.985226,200706.473023951,NA
1365.02941894531,18.8571155,NA,345336.868336875
1366.10180664062,24.430301,880107.983255119,NA
1366.54693603516,13.40085,364554.921228747,NA
1367.49279785156,14.591432,748884.985508425,NA
1367.96130371094,12.635131,NA,527091.700878757
1368.033203125,15.876811,1099624.71409968,NA
1368.53485107422,15.893397,1670980.6757986,1702572.38832961
1368.94958496094,25.226669,NA,577035.801066085
1369.03619384765,15.8654605,1066328.98286717,1779288.40886014
1369.05944824219,24.306384,NA,353377.368862491
1369.10906982422,24.412878,NA,407160.265830003
1369.38586425781,16.3806455,351849.877673437,646286.122715621
1369.88500976562,15.496919,NA,1156466.15187188
1370.09912109375,24.516744,1301789.29458703,NA
1370.10104370118,24.30008,1203826.45443557,788283.506475484
1370.88806152344,15.481727,NA,754050.28002001
1370.90173339844,8.5785298,NA,134913.398415776
1371.10165405273,24.3978855,1087102.38188346,NA
1371.21572875976,17.179015,3833003.95422946,3568597.09032053
1371.93603515625,13.850669,NA,644217.618941479
1371.96960449219,15.235875,NA,788876.711842496
1372.10595703125,24.460556,370580.771693437,723760.747720295
1372.10974121094,24.291141,NA,544346.984867128
1372.15270996093,24.4843275,654629.63902592,NA
1372.21936035156,17.1750225,3797255.76841159,2939421.78200515
1372.93859863282,13.843057,NA,396602.191173987
1373.15386962891,24.680984,1428224.90179525,NA
1373.2211303711,17.1703705,1765209.26659166,1239569.7218255
1373.98193359375,15.365619,NA,831305.888853271
1373.98620605469,15.4768055,NA,1076431.78120686
1374.06823730469,24.367302,1351690.47970966,809926.873009721
1374.15710449219,24.382757,592183.371722843,NA
1374.33660888672,16.3686985,201315.100414342,344750.405601558
1374.50531005859,12.186359,NA,2528241.41255625
1374.990234375,16.226015,NA,587718.305117345
1375.07122802735,24.6615345,853477.135445617,NA
1375.32067871094,24.794989,NA,547350.824997647
1375.33801269531,16.359217,NA,597746.29496156
1375.99340820312,14.72401,NA,622094.417420145
1376.00158691407,16.800534,341120.20811719,4274107.83138376
1376.07165527344,24.482167,797264.553974989,495536.111137275
1376.16186523438,24.336796,NA,490666.127537581
1377.00549316407,16.79189,290114.638492736,3754116.76497425
1377.51440429688,15.91571,1293214.30805439,NA
1378.00866699219,16.85983,459224.68109368,1836872.27423673
1378.01452636719,15.920032,1184953.6352053,NA
1379.01153564453,16.844603,NA,11287069.5487359
1379.01940917969,16.389695,NA,796509.023340463
1380.01440429688,16.844603,NA,2712948.34601062
1380.02124023438,16.327777,NA,373885.765890694
1381.12170410156,24.535293,NA,268086.298224161
1383.84204101562,15.17588,304514.356689845,NA
1385.99371337891,18.550494,NA,1416703.4704177
1386.02404785156,24.565839,NA,328531.898585394
1387.02166748047,24.519602,NA,475445.242169997
1387.90817260742,13.880786,NA,313414.227165237
1387.91003417969,13.917792,NA,452490.99694898
1387.92993164062,12.605072,NA,1144891.41381094
1387.96762084961,15.593536,NA,370985.519364152
1388.0048828125,18.565748,NA,605051.21706564
1388.01702880859,24.642205,NA,274791.082690903
1388.17700195312,19.442301,8101912.81727847,8998657.87676803
1388.51330566406,15.223424,1720262.9858986,NA
1388.91296386719,13.948267,NA,340598.312460697
1388.9150390625,13.768322,NA,310825.079616327
1388.93420410156,12.590231,NA,2730307.65623015
1388.97039794922,15.600471,NA,668334.671642344
1389.01635742188,15.227746,985400.236411401,NA
1389.18017578125,19.446357,606012.121734776,7997415.49852486
1389.91162109375,14.123931,NA,189909.129348629
1389.93731689453,12.485823,NA,1340311.84811555
1389.9814453125,15.107912,NA,1496362.18544436
1390.18212890625,19.455534,824702.682122737,4564920.95423665
1390.91186523438,14.250748,NA,1542861.64090266
1390.98516845703,15.4585715,NA,600472.329748574
1391.04663085938,13.072204,NA,1048930.90065705
1391.18212890625,19.455698,1427312.50740046,1899944.88997169
1391.39981079102,20.9143075,4529896.65497743,7205679.46539741
1391.98937988281,15.375663,NA,1125825.42034687
1391.99621582031,13.321568,NA,839711.512659029
1392.39910888672,20.8964575,8528498.72194507,10349239.0189161
1392.99755859375,15.16195,NA,345730.189941319
1392.99993896484,13.601787,NA,636201.194004595
1393.18286132812,24.706917,1479895.23273193,NA
1393.39865112305,20.907263,8989846.49403695,12990203.6492774
1394.39855957031,20.9030875,7271325.753453,9877136.57606236
1395.39453125,20.902435,NA,4824829.87893744
1395.93280029297,17.117263,1023501.19965823,NA
1396.13760375976,24.264275,8193377.07324391,822404.335617649
1396.93682861328,17.128141,985171.281850999,841673.781154678
1397.18896484375,24.642205,NA,380147.122259299
1397.49438476562,15.219102,1044070.01327721,NA
1397.94897460938,17.9150065,4667509.50388769,5431956.86615335
1398.95263671875,17.9202335,3969479.76176806,3939960.99654556
1399.14129638672,24.490868,769246.098067977,512065.146961408
1399.31127929688,24.482167,420683.86751483,NA
1399.95520019531,17.918072,1634369.27562914,1965509.23155279
1399.9645690918,18.565462,3384118.42287001,3443929.42723318
1400.04846191407,11.723773,17934667.3949149,17621944.8679122
1400.31872558594,24.473522,506355.982747967,NA
1400.96380615234,18.2563295,2816747.57021622,456558.198871392
1400.96960449219,18.595521,NA,3184012.44443164
1401.05172729492,11.725934,15553291.3911225,15711705.817122
1401.97119140625,18.565462,1272694.10527643,2423214.53342725
1401.98016357422,19.2232365,1199797.39190392,1367435.58217546
1402.05499267578,11.723773,7224578.26040528,6547501.68602897
1402.98452758789,19.207104,1083601.17564518,1179038.11135734
1403.0581665039,11.725934,2251621.75575774,2080387.72354683
1403.90576171875,12.485823,NA,626449.770454439
1403.99560546875,19.991543,1826660.92039323,1938676.31574661
1404.90783691406,12.4781885,NA,573475.769934829
1404.99676513672,20.000122,1619980.82561306,NA
1405.03173828125,17.774194,NA,634824.087933499
1405.90747070312,12.635131,NA,569719.098312656
1406.00390625,20.018965,NA,967576.067832202
1406.0111694336,20.5345965,6410289.47791972,6868911.89800029
1406.14172363281,10.400709,377125.613178273,NA
1407.01422119141,20.554046,5064024.27350805,4872588.37479933
1407.09704589844,24.503777,750090.979159934,NA
1407.18908691406,24.275877,NA,413316.747352512
1408.00659179688,13.753103,NA,521345.074717142
1408.0171508789,20.5522735,2153839.1724089,2161438.05503156
1408.10021972656,24.607508,1184380.0545422,NA
1408.14807128906,24.73285,464965.163868282,427228.078804679
1408.18176269531,17.08231,NA,383811.496489673
1408.19226074219,24.428136,NA,619296.051976869
1409.0576171875,11.396789,NA,5119341.13569752
1409.15093994141,24.7587825,513197.424684375,624744.971983603
1409.41027832031,16.369536,576407.590884166,NA
1409.53601074219,15.868167,716871.019491561,NA
1409.98474121093,19.1264855,9082335.03338706,10079560.5522843
1410.03784179688,15.889777,749821.202998126,NA
1410.04669189453,24.554398,576753.760804218,279509.765139144
1410.05981445312,11.411644,NA,4526551.1456709
1410.15014648438,24.624797,483029.719477475,410730.003459349
1410.40936279297,16.3686985,911765.805402882,1152128.71435686
1410.9888305664,19.138147,8194917.77504518,9074450.68892237
1411.02569580078,25.40714,3738871.46002496,2907665.94637498
1411.04699707032,24.6831455,748721.42096153,NA
1411.15246582032,24.7031855,NA,346697.147682204
1411.4091796875,16.3839375,917539.564753852,1217758.72131585
1411.68563842773,12.689692,913957.113758898,1486348.19201295
1411.99151611328,19.13513,3386728.84990028,4140850.69261079
1412.0002746582,19.736771,2765152.64213529,3214559.37055681
1412.05120849609,24.780393,677176.986976814,NA
1412.14538574219,24.598864,2134105.43616697,NA
1412.40902709961,16.3763235,771322.613743123,907630.277101413
1412.68859863282,12.6904695,721116.877652834,749701.72690781
1412.96740722656,18.163209,1189352.03248931,1708929.34165031
1412.99243164062,19.135697,962708.13869058,NA
1413.00396728516,19.73707,2265453.24774466,1047710.51741721
1413.05200195312,24.527549,1208440.44704443,NA
1413.14794921875,23.989226,NA,799463.813675656
1413.97973632812,18.945523,957099.450497788,NA
1414.00866699218,19.730288,1122680.03490257,930721.769831427
1414.05432128906,24.73285,554716.266228758,NA
1414.05505371094,24.486489,521935.865764669,NA
1414.14794921875,24.594541,1441294.88575964,NA
1414.1743774414,17.1361235,734656.065362337,709636.948957507
1414.19836425781,24.248771,876178.090306439,620460.744958634
1414.97521972657,17.9031995,1945344.53017871,2044567.41632528
1414.98486328125,18.9580835,855880.79046561,954664.357324932
1415.15209960938,24.590219,623245.060487334,NA
1415.17602539062,17.1169735,812360.584935946,533527.480964528
1415.20022583008,24.406529,609670.439960197,NA
1415.2515258789,24.237284,1293000.56894348,1469675.03882536
1415.9792175293,17.910684,1831785.76040764,1976403.63160494
1416.1142578125,24.858191,1675684.86805995,NA
1416.20141601562,24.3376265,NA,525573.809880982
1416.25463867188,24.253094,814748.110695984,1226417.37523176
1416.51391601562,13.076296,974545.063934293,NA
1416.98486328125,17.921179,541360.668672644,NA
1416.9905090332,18.593315,1530006.71374836,1761879.42903426
1417.04077148438,25.389813,11169421.8930674,NA
1417.11743164062,24.840903,1815739.83243711,NA
1417.20611572265,24.3587555,482030.629127365,419222.144705611
1417.20983886719,24.196906,452254.402962668,NA
1417.26309204102,24.2466105,798296.833088893,NA
1417.70294189453,12.682792,615728.6925272,NA
1417.91464233398,17.121658,1659309.2424422,2086913.73946593
1417.99514770508,18.593315,1154302.03884168,991730.692243395
1418.11877441406,24.668018,894178.711471146,NA
1418.20812988281,24.629118,779371.667210403,NA
1418.21057128906,24.354664,446819.778422799,NA
1418.26892089844,24.287671,1848216.29306998,NA
1418.91796875,17.0911425,1448161.42559346,1713609.34718391
1419.03100585938,10.357487,481788.505969206,NA
1419.11657714843,24.6741755,322241.504955935,379747.214145232
1419.26943969727,24.244789,788108.805907465,427177.194912207
1419.92175292969,17.117263,466983.424005939,NA
1419.93029785156,17.928878,6599868.22604622,7966923.87263348
1420.03015136719,10.379098,510919.212658128,NA
1420.16540527344,17.173451,362066.028061188,44366476.1559991
1420.17132568359,24.87548,1780299.47367046,NA
1420.93322753906,17.908834,6297160.30943058,297956.502182562
1421.16906738282,17.1703705,45805196.1803085,41939803.7510726
1421.17199707031,24.69395,1428365.13730596,NA
1421.93627929688,17.9202335,2758366.78172433,3390479.05075121
1421.94769287109,17.9355245,1072057.31400468,1003478.5877311
1422.02935791015,11.7324175,11225657.2900289,11408740.0946361
1422.17114257812,17.170027,1106607.21502593,22165740.6156136
1422.94165039062,17.929823,637049.715498282,NA
1422.9521484375,17.298793,1049057.60360977,1126162.78299188
1423.03253173828,11.7324175,9873081.50856284,9557110.74409204
1423.03491210938,20.539109,2197140.57392998,482921.314247354
1423.17102050782,20.899124,1344294.39879233,9487566.86046282
1423.95471191406,18.595431,1936538.25630097,297420.997274994
1423.96276855469,18.176184,989932.592742222,814031.320192954
1423.9887084961,16.701329,NA,334994.966051248
1424.00155639648,12.440422,NA,1286863.74732422
1424.03662109375,11.727601,4575087.65973,2548473.27173811
1424.04052734375,20.540388,2271001.75055431,NA
1424.125,24.905735,3221910.40055334,NA
1424.17248535156,17.156162,2967615.59075474,366125.802386704
1424.39135742188,21.489108,4762114.67412188,5963968.37156244
1424.96087646484,18.569498,537814.258288111,NA
1424.96704101562,18.234733,1951553.91762709,630425.427310271
1424.990234375,16.701329,NA,286080.125925462
1425.0048828125,12.590231,NA,3936808.28547585
1425.03900146485,11.728095,1184848.16121,1217969.88140411
1425.12768554688,24.89709,4745088.94223444,NA
1425.17370605469,17.156162,864640.993222227,NA
1425.39157104493,21.478303,6966934.94713121,10414298.1091246
1425.97058105469,17.951433,987939.289172817,23012912.0313055
1425.9790649414,18.664585,3352656.51814792,752272.654824394
1426.0078125,12.39705,NA,567852.835862104
1426.06359863281,11.7657805,3615367.51544156,4374813.30552448
1426.1279296875,24.910057,2743013.42483334,NA
1426.17901611328,24.628176,768165.454207997,324160.25128288
