"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
667.602600097656,1.4185544,3282470.83203066,2945237.34984187,3064120.79999615,3026297.42490787,2940013.57219191
667.644287109375,1.4469318,12350797.622545,12472751.351164,12312988.542421,12025457.6916097,12120761.3803057
667.982238769531,0.61360351,370446.08904001,451897.103862192,434536.371933285,454273.595184975,428071.315796084
668.59912109375,1.4020558,2185894.35190641,2373817.15055982,2230558.68110635,NA,2453487.67847907
668.650268554688,1.4446484,NA,2471780.55621075,NA,NA,NA
668.659118652344,1.5542747,6431904.0352487,6674943.67346924,6551740.47894694,6527474.43446755,6697149.58149899
669.419250488281,0.68363748,NA,NA,NA,NA,917849.41230743
669.421295166016,1.23654445,567949.873121847,1126053.11412219,422228.986523904,1282440.78024882,1579404.91046175
669.472595214844,0.77988924,NA,NA,353325.279343505,333202.765631678,477031.814608731
669.621185302734,1.49065565,1411205.9697856,1455114.86705883,1310223.90909177,NA,1416886.26570806
669.662139892578,1.5538266,3174937.00582889,3024507.48021712,NA,3032690.35540101,NA
670.422149658203,1.25545957,736740.96845745,365000.321798111,740968.139552789,761530.830377119,781638.915574378
670.426452636719,0.57633406,377787.484952829,148585.962172412,381252.090640137,148839.457794431,617405.072251272
670.513549804688,0.620114815,865877.351149366,857841.818984951,868044.034536752,72946.3559655041,913229.698477247
670.612854003906,1.4945081,26428135.7511627,27517970.4279481,29075898.7596108,26202617.8515581,26314098.5542388
671.490234375,0.73062971,NA,539563.1718336,1000079.78438244,765987.381883339,1352689.06474797
671.517761230469,0.6102495,NA,250779.598220534,223535.030780534,213126.997379437,281703.60815159
671.616088867188,1.4973422,12324926.3143108,13424957.4456659,12821144.4034548,12334563.7613001,12011954.8106068
671.635971069336,1.55543275,2658390.62303568,2849880.35553393,NA,2818974.64292446,2728363.05524747
672.528076171875,0.619052475,424187.312310192,746751.331612594,980401.998239668,304666.162512089,1121073.32222609
672.628784179688,1.5319411,7198284.5787569,7027098.81173166,7166711.49152532,6421110.2985239,6636851.9431685
672.916870117188,1.9828811,586760.676799806,536279.18142963,465150.291709526,337788.662417603,500138.314792568
673.001098632812,1.5313587,827548.153025403,362914.566222668,621224.718559533,504923.799046579,937751.993508101
673.504211425781,0.93260363,NA,NA,NA,NA,444696.295811023
673.531616210938,0.57414544,347115.414151146,101807.974350863,1012533.44669793,89971.1034901224,983180.441963712
673.620910644531,1.4906083,NA,1046415.36315043,NA,NA,NA
674.001770019531,2.0003896,1430015.89436429,503998.757724796,1385317.68595456,1394034.70248234,1272512.93237808
674.005798339844,1.7946658,510005.133036422,1452397.66085786,491976.172965143,432707.36357039,NA
674.507080078125,0.67918236,1717209.04073598,1686888.17446273,1495561.05074762,1548518.14476548,1702106.82104236
674.513412475586,1.1525606,NA,6074531.71726613,NA,NA,6087185.13040377
674.645629882812,1.4994573,13265936.2621667,13809430.8727352,13888569.5981671,13444116.6753625,13173477.8675638
674.913024902344,1.9770483,NA,NA,NA,NA,350635.265371172
674.955291748047,1.9872584,587523.561337592,NA,NA,NA,NA
675.487884521484,0.508555685,166823.901910188,NA,492701.656189172,242202.537694902,622430.860213348
675.520751953125,1.670648,NA,NA,NA,194360.523575158,NA
675.629272460938,1.5675912,991446.845328772,1223979.74691961,1241502.29293545,1099504.46281444,977168.700392621
675.653228759766,1.5024541,6344876.3880968,NA,6778820.3954891,6371254.13898965,6131539.68196302
676.48779296875,0.50631924,NA,NA,189204.545699957,NA,NA
676.634338378906,1.5603922,NA,NA,NA,535636.312274273,NA
676.662658691406,1.5428839,5173417.55831196,5303981.15891832,5485452.47024381,5147328.49905009,5377784.81873452
677.0078125,1.85043365,NA,NA,NA,NA,284367.038613657
677.485412597656,0.60477109,374070.814783043,396238.698143477,398731.686852764,339631.690413177,229060.290618181
677.665405273438,1.5433324,2545215.01915097,2264423.8356532,2149563.41433918,2328656.48109398,2502780.10642861
678.480590820312,0.30894482,362488.096129582,531250.312053361,632482.414602279,138070.291935254,153885.490103108
678.679870605469,1.5565523,4331160.24377466,NA,4159845.491334,4186683.6687853,4525138.54651424
678.931945800781,1.8312536,912057.4948395,831745.076836899,899332.385117741,364811.105891274,776521.986652474
679.016937255859,1.1383458,1033808.73115326,2254056.47456615,2627004.22880904,1304514.71121412,1238284.77865748
679.444091796875,0.56320279,NA,NA,NA,161207.541203434,NA
679.4619140625,0.68145385,2587166.32638991,2325721.20022703,2232476.14305147,2499973.92643285,2366142.41117436
679.487243652344,0.30849036,NA,137430.762142685,188906.446116571,163262.48825681,81349.3633970783
679.515319824219,0.75359296,NA,344411.331759485,NA,NA,NA
679.591491699219,1.9044437,NA,548514.941093629,NA,NA,NA
679.682250976562,1.55206135,2241094.0413817,2110000.73637567,2060311.32526449,NA,2248530.89984793
680.020080566406,1.5367665,654756.280133256,373614.977870324,271719.881885461,273368.459736482,207904.657152751
680.465698242188,0.68003318,NA,629872.141077147,NA,574831.767219913,617083.347194292
680.658386230469,1.5122442,2073316.17142313,2082021.63134718,2143212.77162269,2085546.66139543,2089994.84463141
680.987365722656,2.0051172,NA,246404.957261156,NA,NA,NA
681.021026611328,1.99509375,74360.6201704312,1557805.13381587,1504584.18553915,1567217.5218415,1637218.83224843
681.483764648438,1.1273076,1623020.33885653,1467573.93545747,1796167.17792895,1646540.97222751,1848778.22562553
681.496154785156,0.65951817,684087.034296498,933966.862953665,859441.365862354,605305.802756679,457679.607838682
681.500854492188,0.65293354,NA,NA,NA,394569.266876501,NA
681.583984375,2.06213,NA,170419.706198044,94435.1430658595,157782.254594713,183112.917109951
681.660354614258,1.51169035,922171.702116281,908684.155317424,944238.049495592,NA,724388.203306032
681.990112304688,1.8453527,606880.419616523,702194.236609431,587388.878089314,581004.200842308,463560.422662899
681.997680664062,0.69012504,697367.9763976,672163.751775982,776170.927789364,656683.015475657,712463.981715466
683.028564453125,1.7376197,200887.327998985,356892.100110724,376458.776898704,362295.021850079,443746.880215595
683.599182128906,1.6228975,350673.68945919,80988.322639588,424476.004854685,243600.304535226,402349.854041883
684.207092285156,2.1290645,73265.7268250964,123315.386822624,75809.6466990995,87928.6833373993,71896.9283116998
684.400146484375,0.62235814,405823.695592221,503621.325143755,474707.423045497,479697.282465926,436661.873438283
684.56298828125,0.70766661,1235367.48305912,1201125.56932603,1004610.68005167,1077605.34755162,1099567.01052267
684.602951049805,1.3648136,2207482.25524875,2196489.17170369,NA,2161898.05442175,2534023.1089876
685.064697265625,1.82629705,1155425.640387,1300508.67423546,936755.525922731,1302581.69903042,658426.994331212
685.064849853516,1.9985516,NA,1950734.77767389,NA,NA,NA
685.396789550781,1.5476591,495254.332831835,541036.652908094,1252536.04339455,874243.651881562,669503.841552492
685.439575195312,1.120742,NA,9656379.06867654,NA,NA,NA
685.440185546875,1.77450495,472686.741705187,841205.129682188,2672494.19041673,2737737.77479627,566304.891097032
685.614135742188,1.53333555,403978.892661845,499049.008028908,353296.835892023,380317.794430077,2269212.8524681
686.399688720703,0.57199871,114799.69281515,257050.560755172,431750.475993576,337713.679975415,197670.018408987
686.443115234375,1.8923278,924912.497022962,232247.863540733,1138599.93654567,982042.676736941,1004020.93030976
686.510803222656,0.56101418,190156.910475102,214780.019733008,250811.974839461,209487.967080069,206753.522987348
686.543701171875,0.61135079,1210480.50003756,73825.6354274601,1249093.06754074,169297.936399497,1186829.7643724
687.487121582031,0.54352479,NA,NA,382019.870454948,NA,NA
687.549682617188,0.62227949,328070.691298364,321239.226356769,371110.864286973,356058.140051984,428800.567847238
687.632202148438,1.74427705,1309483.95478918,1315770.94301682,1082021.65192329,925619.20094953,869160.970160463
688.523620605469,0.763177265,108468.869185511,1071989.01637055,656312.097450373,631429.405434958,84751.2518779804
688.635192871094,1.73989995,430067.275209657,557334.803146078,462574.725400297,569640.711529592,497886.815661656
688.887390136719,1.9766661,759561.577168921,789521.890023796,NA,670779.168764763,NA
689.494384765625,0.59601692,665570.167737681,575446.188895192,542528.003192877,626720.185554895,598043.791090853
689.528442382812,0.56975436,488480.988687385,436131.91855976,302455.029423995,243042.888974946,112302.55549553
689.533264160156,1.7100425,540103.595623408,443390.366793235,523647.895925294,506865.843405435,516907.435914586
689.572265625,1.5564132,NA,573535.849526436,NA,525500.363496866,445054.075606778
689.640380859375,1.52669375,NA,NA,1084137.86519058,1019199.7393238,NA
689.645263671875,1.6187684,709704.016464002,4498090.50566457,4691169.8819617,649412.328821318,484952.68827516
689.995239257812,0.60266114,356362.627719539,413011.546319051,418616.443041472,364832.221134485,408951.731416996
690.506469726562,2.0296183,NA,121799.686061462,NA,NA,NA
690.51123046875,1.103329,64271.8196205117,1773345.39778912,NA,NA,NA
690.545593261719,1.0223522,924585.283032575,NA,NA,1095802.66031041,1028094.18881375
690.584411621094,1.5369512,NA,NA,NA,NA,571194.867637263
690.647827148438,1.8130104,NA,NA,NA,2256238.31584826,243583.192865883
690.652404785156,1.6186661,2122440.39802038,322574.176473165,2265945.35893607,248989.068825149,2138964.41702768
690.886108398438,1.9777483,NA,NA,705921.279327355,652739.350043012,NA
690.944946289062,2.0053104,361035.49792201,308013.007561782,318984.078268076,381817.089849062,235766.705006894
691.466796875,0.57307634,469855.666123517,365681.71465275,164459.097058968,416927.149392572,471757.915094887
691.5498046875,1.7781167,1514137.52799889,NA,1519312.6397925,NA,993519.547883155
691.549942016602,1.987625,255602.631275378,2135891.52825853,1608211.76757305,1646158.68428107,832680.173355798
691.657241821289,1.61066185,NA,371783.715861513,NA,305547.231645139,NA
692.468353271484,0.468035185,102762.516216659,NA,NA,82605.4478805874,NA
692.497680664062,0.027399859,118277.243216352,NA,NA,NA,72656.0751769653
692.527099609375,2.0516688,149937.027770162,690040.605730755,676799.323395292,150706.849006172,677738.107956094
692.556396484375,1.9808264,578202.088628931,779185.372238505,490759.508546199,422981.678290849,367025.337249282
692.659118652344,1.4529253,4081729.8555539,4042456.32054039,4269759.19209516,4180346.29889129,4363157.07580589
693.473068237304,1.0122409,NA,NA,NA,8815570.05348298,13118581.7930158
693.530944824219,2.0397839,193511.403808301,262494.468757382,245725.109705904,254258.754640366,240713.452716402
693.663269042969,1.4529253,1820569.92227901,NA,1717257.87875361,1803761.51620304,NA
694.615661621094,1.70620815,NA,NA,1123020.66411094,NA,1887168.61292371
694.674560546875,1.5455204,5317016.87386383,5260768.03308516,5300896.20231891,5487067.8472184,5348424.37700278
694.989181518555,1.14318819,300404.86893488,615264.530904167,481772.173499836,143312.861373093,194535.773550787
694.991073608398,1.211686645,NA,NA,260989.436813053,NA,NA
695.46630859375,1.0902705,4500026.81218204,4155738.24504479,4328705.02167179,3995663.87086285,4336628.18372866
695.678161621094,1.547261,2415964.20803802,2700962.46235078,2406960.54218447,2582043.27905151,2586044.40574381
696.442077636719,0.15554484,NA,55690.658595293,NA,NA,NA
696.466857910156,1.0858204,1578215.29027495,1329769.43120072,1516366.72641769,1283255.35702177,1450037.60502722
696.530868530273,0.616847475,916215.2102987,120179.310647938,932444.404877506,879773.889760119,887848.863110036
696.679077148438,1.5516381,NA,NA,NA,532041.583126899,NA
696.960510253906,1.8043157,70591.1477762965,1495798.39807387,44850.3376033695,1540219.62655824,1281581.21149835
696.965270996094,0.067048042,NA,NA,NA,58967.5714503343,NA
697.479354858398,1.71583605,723699.424490553,901243.76660189,837913.584169756,886969.928539969,832685.46573295
697.484130859375,1.6099929,764576.193117189,NA,2620241.22468366,789246.995839215,NA
697.524078369141,0.93471466,951993.120706857,1035518.58491257,1020643.35806666,895556.116058948,1078024.35221022
697.533630371094,0.61798573,263664.807141829,228172.016710028,246157.90150272,286523.643671189,247145.314279928
697.968872070312,1.9923687,NA,NA,440234.871432092,613296.192485729,452368.470151969
698.484161376953,2.0107762,NA,NA,NA,279671.084059194,333426.541870499
698.542510986328,0.67921546,658704.330355623,627153.707076534,676434.672090302,836850.963517945,659318.16480746
698.959869384766,1.9901796,NA,NA,NA,NA,656882.945641315
698.999572753906,1.8473765,1237811.73568237,769931.839417314,755502.129262594,786454.713732915,1312788.70798971
699.536315917969,0.92297426,1514512.93627979,1468960.67713631,1488118.24847153,1511137.32026676,1519360.51411668
699.570236206055,1.7105853,NA,NA,1933182.90906968,NA,3240291.46616221
699.60009765625,1.75523145,5498962.16595872,5403476.53494816,5328036.34917234,5392380.76608,5291109.64993443
700.529815673828,1.1513818,18990425.6986629,18360707.2231394,19648168.917204,18999080.641423,18281505.4702711
700.540344238281,0.91533774,NA,NA,688398.716924227,NA,783008.608700314
700.558837890625,0.62995618,458517.532461893,627873.053753373,334568.693954011,773599.571882004,433696.898843382
700.574584960938,1.7106874,NA,NA,NA,NA,1717396.8756232
700.599792480469,1.5944897,NA,NA,4724877.28417139,NA,NA
700.604187011719,1.8936935,2480910.84459445,2404153.52699606,2351306.61852682,2355294.09627797,2287000.56868739
700.962951660156,1.9921786,NA,NA,506520.850761958,NA,NA
700.997497558594,1.9872584,608469.881651438,NA,NA,NA,NA
701.531890869141,1.152249,NA,7225961.516259,7608186.29722923,7374424.67311484,6748678.87625849
701.605972290039,1.5975301,1765744.13288904,1691378.84912866,1717794.65848006,1789213.12348029,NA
701.64599609375,1.55621415,NA,506537.924792506,NA,545163.666332813,NA
702.539733886719,0.13804153,654963.019365535,3538368.24950983,690752.635454011,596377.886896627,2389971.99099291
702.544769287109,1.2663287,1398911.27599894,3748854.64230769,3855856.32450383,262458687.21406,681182.385375126
702.979797363281,0.43188934,620132.146869054,657377.809123475,1197394.34214689,454373.310224807,386685.475540188
702.979858398438,2.0003896,5814800.84034699,666421.750459498,194073.795107283,200098.766678663,5773078.12238589
703.47998046875,0.57858679,NA,NA,NA,NA,361269.878130502
703.508666992188,0.67699338,1011367.7268733,971363.629837557,1033597.67576387,1010485.00106694,996382.56361264
703.544494628906,0.57197634,1414657.46058226,273520.622615332,374510.516530158,1356014.8242312,270732.020263486
703.550415039062,1.2762979,1300880.08210622,1192682.7541481,579407.720034228,115336390.296256,115188659.211063
703.57568359375,1.06907245,6132104.56966784,6259655.36866818,NA,5844974.01005448,6214277.06605546
703.9814453125,1.9974732,972335.433771401,NA,NA,NA,956383.206599708
704.009826660156,0.67707671,678453.259532398,700276.407513676,583347.697046497,629979.03978394,658065.597049974
704.518188476562,0.355518595,465032.798233137,174774.157387047,172012.529631826,450827.925013602,403430.965099889
704.523681640625,0.95881141,6167742.63276904,5912606.85246431,6040062.46300531,5842182.19075074,6333106.85104833
704.54833984375,0.56764399,200707.28920109,207096.047898661,171978.762243437,202952.428283791,180152.187600413
704.553344726562,1.27509435,32406515.9778514,31714732.9056108,32958134.392812,34704850.6734124,6649673.54227324
704.562896728516,1.3812033,NA,NA,6225717.92022076,NA,NA
705.523132324219,2.2415985,NA,57032.3423947035,NA,NA,NA
705.5283203125,0.96318845,75792.4760809508,2586519.92655134,2697861.91925917,72331.5950852933,2834233.92098693
